date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly",WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz
01-Dec-1964,-0.8,21.48,-1.33,28.0,20.0,39.900000000000006,29.0,21.0,91.19999999999999,29.0,20.0,6.799999999999997,29.5,19.5,15.25,30.0,20.0,8.299999999999997,30.0,20.0,15.5,30.0,20.0,18.099999999999994,25.0,17.0,3.0,26.0,19.0,6.600000000000001,24.37333333,26.46333333,22.15333333,74.9,24.820774195,29.491225805,21.10987097,49.10000000000001,24.367580645,29.793602149999998,20.420430109999998,12.049999999999997,24.838333335,29.826666664999998,21.59333333,23.200000000000003,24.89275862,30.378620689999998,20.67448276,0.5999999999999943,26.130000000000003,31.17166667,21.866666664999997,2.049999999999997,24.950268819999998,29.309301075,20.834139785,3.950000000000017,23.60714286,26.01071429,21.41785714,10.100000000000001,22.29827586,25.94137931,20.177183905,5.0,8.0,20.0,51.5,7.0,20.0,68.4,2.0,14.0,63.49999999999999,4.0,17.0,74.7,9.0,20.0,79.1,13.896666665,21.021666670000002,8.5816666665,52.1,14.877528735,21.425747129999998,9.6866091935,55.8,10.89369231,15.041923075,7.3262307689999995,69.8,11.129999999999999,17.213225805,6.0717204305,124.1,14.595850205,20.45819838,9.090890687,217.1,19.0,29.0,224.3,21.0,31.0,170.2,17.0,27.0,33.70000000000002,18.0,28.0,213.2,15.0,26.0,56.900000000000006,16.0,26.0,135.8,16.0,26.0,165.89999,18.0,29.0,39.499999999999986,24.196666665000002,19.310000000000002,29.841666664999998,439.25,25.66702509,21.52479092,31.617741934999998,160.8,24.05272525,18.59221357,29.90211346,101.54999999999998,20.56551724,16.01034483,26.06206897,397.1,20.876962965,15.194370370000001,27.38088889,185.6,22.293333330000003,17.34333333,28.225,380.35,23.966666665,18.75,29.836666665,278.25,23.935714285,18.87369048,30.59702381,129.25
01-Jan-1965,-0.6,23.87,-0.69,29.0,22.0,227.3,29.0,21.0,305.5,30.0,22.0,68.3,30.0,21.0,190.02,31.0,21.0,143.1,30.0,22.0,179.8,30.0,22.0,230.4,28.0,20.0,36.2,29.0,21.0,51.8,25.23666667,27.92666667,22.54666667,133.0,25.111574075,30.04375,21.008333335,299.25,26.451152075,32.125979265,22.185023045,105.85,26.066129035,31.046774194999998,22.211290325,229.5,25.532258065,29.80483871,22.232258065,155.64999999999998,27.496774195,32.27096774,23.377419355,114.80000000000001,26.395,30.5975,22.386666669999997,225.1,24.39310345,26.64482759,22.33103448,13.2,25.40138249,29.39942396,22.5452765,7.450000000000003,8.0,21.0,55.7,8.0,20.0,81.8,2.0,14.0,95.9,5.0,18.0,114.2,9.0,21.0,88.7,14.14516129,20.52903226,9.3096774195,58.800000000000004,14.655238095,21.225595235,9.4257142855,45.699999999999996,10.735584674999998,17.03125,4.842237903,61.85,12.032891705,18.446947005000002,6.194354838500001,71.55,14.24779412,18.969327735,9.321008405499999,76.40000000000003,19.0,29.0,212.2,21.0,32.0,155.1,18.0,28.0,81.8,18.0,29.0,276.8,16.0,26.0,155.10001,17.0,27.0,269.20001,17.0,26.0,283.10001,19.0,29.0,90.9,23.998387095000002,19.451612905,29.322580645000002,648.9000000000001,26.562064515000003,22.10451613,32.57116129,149.95,23.87096774,19.098387095,28.829032254999998,134.15,20.25806452,16.52580645,25.03225806,309.5,20.85873016,16.842857145,25.482275129999998,206.15,21.998768475000002,17.240763545,27.282697045,404.40000000000003,24.20967742,19.20645161,29.00322581,328.75,24.222150534999997,18.833333335,30.168333335,142.8
01-Feb-1965,-0.3,25.78,-0.32,30.0,21.0,145.9,30.0,20.0,167.5,30.0,21.0,66.3,30.5,20.5,156.58,31.0,21.0,120.0,30.0,22.0,136.7,30.0,21.0,165.2,29.0,21.0,31.5,30.0,22.0,57.5,25.97777778,28.66296296,22.80740741,473.0,24.72274074,29.666,20.219333335,214.14999999999998,26.193956045,31.857554944999997,22.04010989,107.7,26.104030505,31.05392157,22.35577342,105.65,25.516290325,30.043494625,21.715860215000003,98.65,27.385483869999998,31.425806455000004,23.948387099999998,318.70000000000005,26.335416665,30.854166665,21.50625,91.45,26.14516129,28.71935484,23.9483871,69.7,25.2557842,29.022024469999998,22.794660735,11.849999999999998,8.0,21.0,36.7,7.0,20.0,55.9,2.0,14.0,46.4,5.0,18.0,69.4,9.0,21.0,59.599999999999994,14.95967742,21.670967740000002,9.022580645,41.45,14.890238095,21.867261905,9.1207142855,39.85,11.437202379999999,16.21755952,5.752380952,18.450000000000003,11.685714285,18.514285715,5.3267857145,40.95,14.2875,19.517857145,8.477380951999999,88.35000000000002,18.0,29.0,96.4,21.0,32.0,127.6,17.0,27.0,64.1,18.0,29.0,133.3,16.0,26.0,93.1,16.0,27.0,171.89999,16.0,26.0,170.60001,18.0,29.0,67.5,23.998387095000002,19.451612905,29.322580645000002,648.9000000000001,26.46169231,21.405384615,32.75676923,76.64999999999998,24.145751230000002,19.15972906,29.88140394,59.999999999999986,20.63703704,16.28888889,26.48148148,179.0,21.29021164,16.753968255,26.795238095000002,257.4,22.160344830000003,16.913045975,27.88563218,338.85,24.38903226,19.040806449999998,29.561290325,270.9,24.222150534999997,18.833333335,30.168333335,142.8
01-Mar-1965,-0.1,26.48,-0.01,30.0,21.0,251.2,31.0,21.0,425.7,31.0,21.0,133.2,31.0,21.0,332.72,31.0,21.0,265.79999999999995,31.0,22.0,258.1,31.0,22.0,322.9,29.0,21.0,22.7,30.0,22.0,49.2,26.30333333,29.72,23.09666667,309.3,25.581774195,31.090403225,21.97983871,348.5,26.456451615,32.487096775,22.582258064999998,145.8,26.611774195000002,31.914892469999998,23.126935485,315.85,25.516290325,30.043494625,21.715860215000003,98.65,27.178064515,31.05387097,23.808978494999998,187.95,26.613214284999998,31.13654762,23.043095235000003,297.75,26.7875,29.79583333,24.14166667,36.8,25.786666665,29.915,22.5,59.599999999999994,8.0,21.0,86.7,7.0,20.0,129.0,2.0,14.0,108.6,5.0,17.0,149.39999,9.0,21.0,151.10001,14.098387095,19.627252505,10.1328142385,96.69999999999999,14.348333335,20.453333335,9.684999999999999,188.9,10.54460784,14.398039215,6.7781045749999995,78.5,11.95962366,18.056774195,6.9406451615,185.4,14.053703705,18.874074075,9.667407404999999,208.95000000000002,18.0,29.0,219.3,20.0,31.0,209.2,17.0,27.0,180.9,17.0,29.0,375.2,16.0,26.0,214.3,16.0,27.0,372.79999,16.0,26.0,393.29999,19.0,29.0,198.7,22.851666665,19.64619048,28.21630952,463.1,25.297526885,20.88526882,30.356666665,190.75,23.243218390000003,18.20137931,29.027586205,211.05,20.11612903,16.86129032,24.51935484,458.7,19.80361842,16.17587719,24.970394735,184.7,21.773214285,15.4375,26.642857139999997,389.8,23.425615765,19.348768475,27.98226601,363.25,23.301612900000002,18.95,28.33548387,267.84999999999997
01-Apr-1965,0.2,26.88,1.34,30.0,22.0,292.8,30.0,22.0,513.6,31.0,22.0,105.2,30.5,21.5,279.45,31.0,22.0,200.5,31.0,22.0,292.3,31.0,22.0,370.0,29.0,21.0,113.5,30.0,22.0,220.0,26.06206897,29.1137931,23.11034483,476.0,26.26193182,31.975,22.901136365,178.7,26.188333335,31.953333335,22.32,110.55,26.341666664999998,31.436666665,22.801666665,86.85,26.675362315,31.668188405000002,22.86268116,127.14999999999999,27.0654023,31.83373563,23.20149425,440.65000000000003,26.58,31.270000000000003,23.028333335,453.40000000000003,25.975,29.675,22.57916667,0.0,26.495967739999998,30.63951613,23.45,298.6,9.0,20.0,158.3,8.0,19.0,226.7,4.0,13.0,167.10001,6.0,16.0,237.8,10.0,19.0,325.5,13.698333335000001,20.13580645,8.992688172,158.35000000000002,13.796827955000001,19.597419355,10.055483871,280.85,10.304122808499999,14.668596495,4.594385965,68.05000000000001,10.912204305,16.664462365,6.861827957,262.95,13.907553365,18.76280788,8.908128078,193.85,19.0,28.0,520.6,21.0,29.0,348.8,18.0,27.0,318.4,18.0,27.0,681.5,16.0,26.0,387.5,17.0,26.0,642.09998,17.0,25.0,685.90002,19.0,29.0,275.70001,23.31869048,19.178095234999997,28.901904764999998,450.2,25.424694105,22.02969967,30.73592881,194.2,23.049482759999997,18.3445977,28.723965515,167.95,20.74333333,17.24333333,26.11666667,386.2,20.93642857,15.849285714999999,27.085,328.05,21.83103448,17.406896555,27.594827585,347.45,23.927641825000002,19.16785317,29.07335929,303.65,23.446551725,19.322938530000002,28.78635682,294.05
01-May-1965,0.5,25.95,1.53,30.0,22.0,303.8,30.0,22.0,385.6,31.0,22.0,70.6,30.5,22.0,154.57,31.0,22.0,105.0,31.0,22.0,151.7,31.0,22.0,148.4,29.0,21.0,67.1,30.0,22.0,159.3,26.557820200000002,29.658682265,23.808743845,309.84999999999997,26.301958525,30.976843315,22.624308759999998,444.4,26.488010754999998,32.57376344,22.246666665,40.15,26.59754642,31.694960215,23.237267905000003,149.1,26.9045977,31.89097701,23.275574714999998,158.2,27.61862069,31.945689655000002,23.848333335,176.25,26.71453202,31.098583740000002,22.81330049,150.15,25.496,28.712,22.084,0.0,26.886666665,30.371666665,24.14,84.4,9.0,21.0,102.7,8.0,20.0,171.10001,3.0,13.0,191.0,6.0,17.0,219.3,10.0,20.0,353.10001,14.52166667,20.943333335,9.8783333335,44.1,14.80967742,21.02510753,9.995698922999999,178.75,11.205555555,15.25277778,4.807777778,39.2,12.142204305,18.08403226,6.8687634404999995,176.60000000000002,13.550068965,19.092551725,8.5319310345,225.35000000000002,19.0,28.0,468.4,21.0,30.0,365.2,18.0,28.0,414.79999999999995,19.0,28.0,799.2,16.0,26.0,497.20001,17.0,26.0,694.70001,17.0,26.0,781.70001,19.0,29.0,363.29999,23.549630545000003,19.381527095000003,28.57690887,532.2,25.352171135,22.214240099999998,30.262707534999997,234.70000000000002,22.539665470000003,17.59701314,27.52485066,231.9,20.55666667,17.3,25.31,396.0,20.9285,15.613000000000001,26.934,184.95,21.791256155,17.530418715,26.49137931,318.40000000000003,23.67775862,19.614827585,28.514712645,400.85,22.94310345,19.578110945,28.572563719999998,251.3
01-Jun-1965,0.8,24.35,1.23,30.0,21.0,314.5,30.0,21.0,283.4,31.0,21.0,42.8,30.0,21.0,112.17,31.0,21.0,77.2,30.0,21.0,51.2,30.0,21.0,61.9,27.0,20.0,2.8999999999999986,29.0,22.0,3.3000000000000043,25.86206897,28.47931034,23.14827586,272.4,25.52457143,29.55009524,22.571809525,98.65,25.617741935,31.566129035000003,21.093548385,18.7,26.19764368,30.992586205000002,22.74172414,21.750000000000014,25.752903224999997,30.422258065,21.697096775,9.849999999999994,26.288870969999998,30.35887097,22.68387097,28.75,25.533870965,29.674193550000002,21.74032258,96.1,23.81666667,26.575,20.81666667,0.0,24.084274195,27.81232719,21.60610599,5.149999999999999,8.0,22.0,44.1,7.0,21.0,59.8,2.0,14.0,164.3,5.0,18.0,102.6,9.0,20.0,299.79999,15.60829493,21.87453917,10.372926268499999,12.5,14.994655170000001,20.96810345,8.2821264385,7.75,10.42126697,14.004977375,6.7639140275,267.15,11.4944086,18.13424731,5.529999999999999,97.89999999999999,13.59346154,18.048974355,7.3258974355,350.1,18.0,28.0,298.1,20.0,29.0,241.6,17.0,27.0,355.6,17.0,28.0,616.9,15.0,26.0,509.7999900000001,16.0,26.0,699.90002,15.0,26.0,726.20001,18.0,29.0,267.0,23.104838705,18.88064516,28.58870968,540.45,24.258333335,20.982777775000002,29.375,220.3,21.62637931,18.817988505,25.92413793,266.9,19.83793103,16.86896552,24.84827586,467.2,20.215151515,16.19318182,25.51893939,98.05,21.443333335000002,16.854999999999997,25.445,348.3,23.421505375000002,18.882317805,27.712305855,397.75,22.54712644,18.213390805,27.105402299999998,227.05
01-Jul-1965,1.2,23.0,1.04,29.0,21.0,80.6,30.0,20.0,80.4,30.0,20.0,8.600000000000001,29.5,20.5,17.650000000000006,30.0,21.0,11.399999999999991,29.0,20.0,11.900000000000006,29.0,20.0,14.700000000000003,26.0,19.0,17.1,28.0,21.0,14.899999999999999,25.37096774,27.75483871,22.89677419,166.0,25.712291434999997,30.3894327,21.628698555,42.849999999999994,24.401612905,30.798387095000002,20.383870965,0.45000000000000284,24.515380184999998,30.15702765,20.928513825,3.6000000000000085,24.868978495,29.996989245,20.742688175,0.9000000000000057,25.303225805,30.23064516,20.982258065,0.04999999999998295,24.274761905,28.68880952,20.118214285,0.4000000000000057,22.53571429,25.03928571,19.925,8.5,23.113333335,26.533333335000002,20.86,8.650000000000006,8.0,23.0,7.899999999999999,7.0,22.0,16.5,2.0,13.0,80.7,4.0,19.0,26.700000000000003,8.0,20.0,103.7,15.40511494,21.534712645,10.297931035,4.450000000000003,14.419354839999999,20.74516129,7.0951612905,5.349999999999994,9.6666666665,13.399999999999999,5.6203703705,127.05000000000001,11.709677415,18.2,5.0209677415,25.000000000000014,12.966666665,18.41845238,8.5333333335,306.3,18.0,29.0,127.80000000000001,19.0,29.0,230.4,17.0,27.0,99.5,17.0,28.0,157.9,15.0,25.0,153.10001,16.0,26.0,202.7,15.0,25.0,199.10001,18.0,29.0,79.3,23.475806455,18.025806455,29.025806449999997,294.9,24.065198510000002,20.615384615,29.082382135,332.65,21.436666665,17.278563215,26.441436785,193.7,19.70322581,16.41290323,24.66129032,573.8,20.363166665,14.838833335,26.362499999999997,147.35000000000002,21.305698925,16.071505375,26.2844086,322.25,23.501724135,18.54137931,29.079310345000003,339.84999999999997,22.09424731,17.657634405,27.46043011,208.0
01-Aug-1965,1.5,22.38,1.38,29.0,21.0,26.200000000000003,29.0,21.0,25.099999999999994,30.0,19.0,6.600000000000001,30.0,20.0,3.930000000000007,31.0,20.0,4.200000000000003,30.0,20.0,1.5999999999999943,29.0,20.0,0.7000000000000028,26.0,18.0,5.400000000000002,27.0,19.0,2.799999999999997,24.35,26.19666667,22.23333333,53.19999999999999,25.316774195,30.25655914,20.615537635,18.799999999999983,24.358333334999998,31.495645160000002,19.98419355,0.0,24.14311828,30.2244086,20.325537635,1.7999999999999972,24.502126439999998,29.756666665,20.842298850000002,0.0,25.19048943,30.66807564,20.67313682,0.04999999999998295,23.92764368,28.499310345,19.784195405000002,0.29999999999999716,21.76296296,24.17407407,19.51481481,13.000000000000004,22.715,26.2,20.508333335000003,4.1000000000000085,8.0,23.0,6.100000000000001,8.0,22.0,11.700000000000003,2.0,13.0,34.900000000000006,5.0,19.0,18.10000000000001,9.0,20.0,57.3,15.268965515000001,22.07586207,10.47586207,15.0,15.327580645,22.283333335000002,9.5052688175,4.6499999999999915,9.8176296295,13.67577778,6.019851852,103.8,12.106451615000001,19.187096775,5.1241935485,19.19999999999999,12.974537035,19.220767195,7.863888889,280.45,18.0,29.0,69.4,20.0,31.0,178.4,17.0,28.0,65.3,18.0,29.0,86.69999999999999,15.0,26.0,90.20000000000002,16.0,27.0,115.30000000000004,16.0,26.0,119.69999999999999,18.0,29.0,57.900000000000006,23.89354839,17.19516129,29.20967742,298.79999999999995,24.927363735,21.319577305,30.18403782,289.05,21.803703705,17.13467433,27.494955299999997,153.75,19.76129032,15.06129032,25.6483871,353.1,20.206727275,13.44981818,26.963636365,153.15,21.47858974,15.803205125,26.94358974,258.5,23.96279199,18.329477195000003,29.3458287,350.15,22.2986676,17.670967740000002,28.267531560000002,140.9
01-Sep-1965,1.9,21.1,0.38,29.0,20.0,104.1,29.0,20.0,131.2,30.0,19.0,17.0,30.0,19.0,21.450000000000003,31.0,19.0,15.199999999999996,30.0,19.0,3.4000000000000057,30.0,19.0,11.099999999999994,26.0,17.0,16.2,27.0,19.0,11.899999999999999,24.23928571,26.16071429,22.16785714,36.49999999999997,24.58405797,28.899365945,20.95099638,58.900000000000006,24.42166667,30.22,21.018333329999997,0.8999999999999986,24.808690480000003,29.76761905,21.534642855,8.850000000000009,25.11534483,30.521149425,20.146436785,0.25,25.32,30.30333333,21.36,2.5999999999999943,24.356666665,28.386666665,20.778333330000002,4.400000000000006,20.47666667,23.08,18.42333333,10.399999999999999,21.576666664999998,25.12,19.376666665,12.349999999999998,8.0,23.0,84.5,7.0,22.0,144.5,2.0,14.0,156.89999,4.0,18.0,162.8,9.0,21.0,335.0,14.253793105,21.18275862,8.4513793105,64.94999999999999,14.761321835,21.47183908,9.4322988505,116.95,9.7483333335,14.385000000000002,6.1766666665,30.450000000000003,11.535,18.12,6.018333333499999,127.94999999999999,13.706954885,19.116729325,8.3001879695,339.65,18.0,29.0,401.7,20.0,31.0,237.3,17.0,28.0,293.0,18.0,29.0,638.9,15.0,26.0,449.5,16.0,27.0,665.20001,15.0,27.0,695.79999,18.0,29.0,248.5,23.543333335,18.674999999999997,29.326785715,365.8,25.791666664999997,21.808333335,31.568333335,181.1,22.619444445,17.743703704999998,27.24425926,127.65,20.49666667,16.69333333,26.32666667,378.7,20.998418975,15.76284585,26.89762846,127.3,22.186296295,15.4462963,29.382407405000002,268.84999999999997,24.18534483,18.31183908,30.143793105,295.5,22.384615385,17.974725275,27.95521978,54.45
01-Oct-1965,2.0,21.34,0.32,29.0,21.0,62.599999999999994,29.0,20.0,48.0,30.0,19.0,12.3,30.0,20.0,9.950000000000003,31.0,20.0,7.799999999999997,30.0,20.0,3.700000000000003,30.0,20.0,4.700000000000003,26.0,17.0,14.0,27.0,19.0,14.100000000000001,24.67142857,26.925,22.81785714,34.30000000000001,25.224579124999998,29.81675084,21.00319865,52.349999999999994,24.676451615,30.89962366,20.88983871,0.75,24.713763439999997,30.253387095,21.361182795,5.650000000000006,24.96,30.506666664999997,20.82666667,0.44999999999998863,25.569354840000003,30.74677419,21.07096774,0.0,25.076068965,29.399931035,21.124068965,0.14999999999999147,20.73571429,23.20357143,18.78571429,14.600000000000001,22.665537635,26.175967739999997,20.506612905,5.75,8.0,22.0,65.6,7.0,21.0,96.1,2.0,14.0,86.9,5.0,18.0,106.3,9.0,21.0,137.7,15.53871795,22.388846155000003,9.946923077000001,23.95,15.071666665,22.326666664999998,9.413333333499999,51.55,10.683333335,14.622222220000001,6.4314814815,63.099999999999994,12.157526885,18.849086019999998,5.5116666665,121.05,13.6864418,19.429034395,8.241005291,244.05,19.0,30.0,227.9,21.0,32.0,239.5,17.0,28.0,125.5,18.0,30.0,309.7,16.0,27.0,185.7,16.0,28.0,317.70001,16.0,27.0,352.0,18.0,30.0,131.8,23.78759733,18.36451613,29.60317019,253.20000000000002,25.68409091,21.689662759999997,31.24303519,101.6,22.49654762,17.69392857,28.63988095,164.95,21.47096774,17.10645161,27.33548387,312.9,20.723578945,15.06473684,27.200105264999998,111.7,21.06333333,9.166666665000001,28.108333334999998,242.0,23.86639785,18.35376344,29.863387095,326.15,22.916839080000003,18.120057475000003,28.528850575,169.85000000000002
01-Nov-1965,2.0,22.09,0.43,29.0,20.0,54.0,29.0,20.0,72.79999999999998,30.0,20.0,11.3,29.5,19.5,8.5,30.0,20.0,5.299999999999997,29.0,20.0,15.400000000000006,30.0,20.0,14.400000000000006,26.0,18.0,12.2,28.0,20.0,13.7,24.53333333,26.76296296,22.79259259,30.30000000000001,24.993077955,29.833064515,21.804905915,26.55000000000001,24.89166667,31.56666667,20.886666665,0.05000000000000426,25.49350575,30.78436782,21.780632179999998,8.599999999999994,24.939037035000002,29.77674074,21.16037037,4.6499999999999915,26.180533925,30.93565072,22.2701891,36.85,25.04988506,29.4895977,20.683908045000003,1.5499999999999972,21.14,23.88666667,18.84333333,19.1,23.216666664999998,26.699310345,20.783965515,9.299999999999997,8.0,21.0,105.4,7.0,20.0,127.2,2.0,14.0,139.60001,5.0,17.0,154.3,9.0,21.0,190.7,14.39101449,20.630869565,9.798913043499999,105.25,14.02416667,20.645,8.867916667,152.4,10.610681115,15.02383901,7.2017027865,53.95,11.53833333,17.305000000000003,6.543333333,191.0,14.623846154999999,19.88717949,10.386410258,200.0,19.0,29.0,392.2,21.0,31.0,277.5,17.0,28.0,174.7,18.0,29.0,426.3,16.0,27.0,217.0,16.0,27.0,411.79999,16.0,26.0,462.79999,18.0,30.0,186.7,24.12630952,19.710595235,30.17511905,500.09999999999997,26.628482759999997,22.563448275,32.39213793,103.69999999999999,23.65172414,18.6,30.387931035,236.25,21.40344828,17.76206897,26.61724138,457.0,21.311136365,15.660454545,26.710454545,110.60000000000001,21.936481479999998,13.21259259,28.297222220000002,267.6,23.927304145,18.786866359999998,30.11111751,290.4,24.01148148,19.252000000000002,30.092592595000003,216.25
01-Dec-1965,1.7,23.16,0.35,29.0,21.0,68.0,30.0,21.0,149.5,31.0,21.0,20.8,30.5,20.5,43.95,31.0,21.0,25.799999999999997,31.0,21.0,52.9,31.0,21.0,62.5,27.0,19.0,9.2,28.0,20.0,23.3,25.65,28.43,23.76666667,57.599999999999994,24.991366225,29.947912715,20.180265655,116.85,25.90967742,31.62903226,22.19516129,13.900000000000002,25.795,30.823333335,21.563333335,48.550000000000004,25.989100985,31.44809113,21.60560345,24.95000000000001,27.251612905,32.167741934999995,22.975806455,52.2,26.382258065000002,30.693548385,22.33387097,87.6,22.09333333,24.34666667,20.04666667,14.0,24.63,28.155,22.226666665,17.199999999999996,9.0,21.0,69.1,8.0,21.0,101.6,3.0,15.0,95.1,5.0,18.0,123.4,9.0,21.0,131.3,14.40483871,21.58870968,8.701612903000001,70.1,14.75563218,21.0945977,9.8431609195,117.65,10.877873560000001,15.074640805,6.5441091955,62.5,12.097849465,17.937688174999998,6.908064516,174.75,14.548218389999999,20.02816092,9.7267816085,154.09999999999997,19.0,29.0,270.3,21.0,31.0,162.3,17.0,28.0,115.2,18.0,29.0,360.0,16.0,27.0,170.5,17.0,27.0,355.70001,16.0,27.0,380.29999,19.0,30.0,146.0,23.34584041,19.45891341,28.199490660000002,443.8,26.06290323,22.283870970000002,31.61451613,200.15,24.10452381,19.194404765,29.505238095,104.9,20.56774194,17.22258065,25.90645161,283.2,21.032336185,16.5982906,25.952564105,241.95000000000002,21.810416664999998,16.797916665,28.183333335,250.35,24.253225805,18.916129035,30.17580645,326.45,23.88103448,18.84310345,29.73275862,244.25
01-Jan-1966,1.4,24.94,0.37,30.0,22.0,279.4,30.0,21.0,360.6,31.0,22.0,114.3,31.0,21.5,298.97,32.0,22.0,232.10000000000002,31.0,22.0,293.5,31.0,22.0,371.8,29.0,21.0,56.0,30.0,22.0,80.9,26.0,29.10967742,23.61612903,331.0,25.718817205,29.92435484,22.601075270000003,454.54999999999995,26.316905615,31.523536435,22.755555555,122.95,25.665,29.548,22.881999999999998,99.1,25.669182024999998,29.806105990000002,22.65985023,206.35,27.257688175,31.70892473,23.68107527,160.5,26.307275135,30.467724865,23.02367725,411.04999999999995,23.0483871,25.56774194,20.73225806,10.399999999999999,25.820967744999997,29.417741935000002,22.68387097,18.900000000000002,8.0,22.0,49.3,8.0,21.0,83.4,2.0,15.0,95.4,5.0,19.0,128.89999,9.0,22.0,97.1,15.004462365,22.171290325,9.1997849465,36.45,14.905238095,21.775595234999997,9.204047619,56.55,10.523192434999999,16.144827585,4.7119577305,74.05,12.53738095,18.719642855,6.2770238095,87.19999999999999,14.28148148,19.81034483,9.620817369000001,179.1,19.0,30.0,162.2,21.0,32.0,133.0,18.0,28.0,128.6,18.0,30.0,307.2,16.0,26.0,233.8,17.0,27.0,386.79999,17.0,27.0,381.20001,19.0,29.0,150.5,23.96048387,19.75860215,29.25564516,347.6,26.498827585,22.30724138,32.170827585,132.45,23.396885429999998,17.371468295,28.32875417,146.05,20.93225806,17.00645161,26.37096774,201.7,20.511111115000002,16.099999999999998,25.524537035,207.79999999999998,22.02095238,17.498809520000002,26.96488095,291.5,23.93421659,19.937788015,28.595506915,264.84999999999997,23.946296295,19.157870369999998,29.57328042,140.5
