Local_Time,Real_max,lstm_u_max,PER_max,Real_avg,lstm_u_avg,PER_avg,lstm_m_avg,AR_avg,ET_u_avg,ET_m_avg,lstm_m_max,lstm_u_min,PER_min,Real_min,lstm_m_min,ET_u_max,ET_m_max,ET_m_min,ET_u_min,AR_max,AR_min
2016-10-16 09:00:00,8.3,7.646596479415894,6.4,4.3,3.293606758117676,2.7,3.483466386795044,3.332941600000001,3.17472825320303,3.605145334049287,8.102420753240585,0.1260556764900684,0.0,0.4,0.2302183359861374,7.962007071339966,7.701356666666666,0.2359860778216451,0.1359077114601206,7.637507384841457,0.1526937327592397
2016-10-16 10:00:00,9.4,9.24769469499588,8.3,3.7,4.913656175136566,4.3,4.415715873241425,4.423755999999998,4.552620114865762,4.886442249809013,9.72598958015442,0.2991639822721481,0.4,0.0,0.1300209984183311,8.980033681750978,9.39695,0.2290311731243397,0.2511304746555479,9.03562340748208,0.24402218316486318
2016-10-16 11:00:00,8.9,9.963384234905243,9.4,3.8,3.5601330399513245,3.7,3.7948518097400665,3.709704999999999,3.6540747910154416,4.048692201380756,9.713588964939118,0.1559627652168274,0.0,0.0,0.0130500867962837,9.67267980565535,9.36631,0.0518517166977792,0.1110217729063492,9.73293290336128,0.0956756518418717
2016-10-16 12:00:00,10.1,9.418172729015351,8.9,3.7,3.5448514223098755,3.8,3.465299248695373,3.6158715999999993,3.75986783479279,3.5046522992232845,9.5452134847641,0.1030099354684352,0.0,0.0,0.0094804912805557,8.962193889375815,9.03834666666667,0.0164932709745222,0.0710719332343407,9.042738826882344,0.07427132048719856
2016-10-16 13:00:00,8.7,10.109801137447358,10.1,3.0,3.387378931045532,3.7,3.158507913351059,3.420341100000001,3.5069750835296114,3.104364882754533,9.673922431468965,0.079831525683403,0.0,0.0,0.002065971493721,9.78186246714509,9.404280000000004,0.0145562474922289,0.0532945201188151,9.577293293760771,0.0868351896365068
2016-10-16 14:00:00,11.7,9.019189143180848,8.7,5.4,2.726099878549576,3.0,2.6419023871421814,2.6581968999999988,2.510218460015061,2.461659246479452,8.826631820201875,0.0693668480962514,0.0,0.0,-0.0013520568609237,8.63511429151965,8.886036666666667,0.015047929857039,0.0524529716067299,8.28157712053361,0.02827766036301146
2016-10-16 15:00:00,11.1,10.57145962715149,11.7,6.7,4.747074902057648,5.4,5.837754428386688,4.559589899999998,4.297334791666668,4.952066456872343,11.046188580989838,0.068381717428565,0.0,0.9,0.3821546584367752,10.364808759409389,10.53300333333333,0.2475055282335626,0.0598296915880169,10.47861934296734,0.08019877789065921
2016-10-16 16:00:00,10.7,10.045876574516296,11.1,6.2,5.86274778842926,6.7,5.338270783424377,5.598451100000001,5.729803920634917,5.408823452380947,10.425129795074463,0.359128475189209,0.9,0.4,0.4817290306091308,10.035287312564623,10.49957333333333,0.449675584254895,0.3288394664430628,10.103342077099889,0.3582724814940453
2016-10-16 17:00:00,9.9,9.348772621154788,10.7,4.7,5.145917236804962,6.2,4.85720157623291,5.282509699999999,5.29081213095238,5.042508381071375,10.258272111415865,0.3009178340435028,0.4,0.3,0.4334274977445602,9.17019558783073,9.629333333333332,0.3214271834563996,0.3260131688367096,9.782731494699044,0.29590682837180493
2016-10-16 18:00:00,7.9,8.428489255905152,9.9,4.6,3.929459810256958,4.7,3.564875990152359,4.040000300000001,4.023327346458002,3.9064021208355455,8.236451882123948,0.2571283355355263,0.3,0.5,0.1872990801930427,8.583124053222564,8.21527333333334,0.1700699231689616,0.2591064729655623,8.791564368970352,0.2713338158359735
