second,Street,Mean velocity,Vehicles
0.7083333333333334,10 de Agosto North-south / Puente del Guambra,0.6722192144821321,5.045454545454545
0.7083333333333334,10 de Agosto South-north / El Ejido park,0.9857918687476342,10.09090909090909
0.75,Patria Av. West-east,1.9342006674989374,28.59090909090909
0.75,Patria Av. East-west,4.996552102319731,18.5
0.75,Underpass Patria- 10 de Agosto,0.22865980493919977,11.772727272727273
0.75,10 de Agosto North-south / Puente del Guambra,0.9838426188727974,5.045454545454545
0.75,10 de Agosto South-north / El Ejido park,1.3219971666884007,10.09090909090909
0.7916666666666666,Patria Av. West-east,1.8658090907336284,28.333333333333332
0.7916666666666666,Patria Av. East-west,5.66117282853238,18.333333333333332
0.7916666666666666,Underpass Patria- 10 de Agosto,0.4752006069661287,11.666666666666666
0.7916666666666666,10 de Agosto North-south / Puente del Guambra,1.9546599879365705,5.0
0.7916666666666666,10 de Agosto South-north / El Ejido park,1.9628546943153722,11.666666666666666
0.8333333333333334,Patria Av. West-east,1.7571032257477224,28.333333333333332
0.8333333333333334,Patria Av. East-west,5.191639541689554,18.333333333333332
0.8333333333333334,Underpass Patria- 10 de Agosto,0.3629772445109812,11.666666666666666
0.8333333333333334,10 de Agosto North-south / Puente del Guambra,0.9972793048013809,5.0
0.8333333333333334,10 de Agosto South-north / El Ejido park,3.015865861954232,11.666666666666666
0.875,Patria Av. West-east,1.8126216759877123,28.333333333333332
0.875,Patria Av. East-west,4.709516311427095,18.333333333333332
0.875,Underpass Patria- 10 de Agosto,0.4205811981467078,11.666666666666666
0.875,10 de Agosto North-south / Puente del Guambra,1.0846568355955863,5.0
0.875,10 de Agosto South-north / El Ejido park,1.1740709656885642,11.666666666666666
0.9166666666666666,Patria Av. West-east,1.9419671421652052,26.90909090909091
0.9166666666666666,Patria Av. East-west,4.589589607344776,18.5
0.9166666666666666,Underpass Patria- 10 de Agosto,0.254174271280796,11.772727272727273
0.9166666666666666,10 de Agosto North-south / Puente del Guambra,1.2234806718756353,5.045454545454545
0.9166666666666666,10 de Agosto South-north / El Ejido park,2.2506780807386906,11.772727272727273
0.9583333333333334,Patria Av. West-east,1.851077886431043,28.333333333333332
0.9583333333333334,Patria Av. East-west,4.093367926744031,18.333333333333332
0.9583333333333334,Underpass Patria- 10 de Agosto,0.2715899310110252,11.666666666666666
0.9583333333333334,10 de Agosto North-south / Puente del Guambra,0.9025746469864918,5.0
0.9583333333333334,10 de Agosto South-north / El Ejido park,2.938534081004309,11.666666666666666
1.0,Patria Av. West-east,1.773570357210365,26.21276595744681
1.0,Patria Av. East-west,5.4978173764179425,18.02127659574468
1.0,Underpass Patria- 10 de Agosto,0.2637311614513652,11.468085106382977
1.0,10 de Agosto North-south / Puente del Guambra,0.6087788531857865,6.553191489361702
1.0,10 de Agosto South-north / El Ejido park,1.5202903504985903,14.74468085106383
1.0416666666666667,Patria Av. West-east,2.420805550724227,27.851063829787236
1.0416666666666667,Patria Av. East-west,4.122718528616681,19.659574468085104
1.0416666666666667,Underpass Patria- 10 de Agosto,0.17488135731838553,11.468085106382977
1.0416666666666667,10 de Agosto North-south / Puente del Guambra,1.4920852760889256,6.553191489361702
1.0416666666666667,10 de Agosto South-north / El Ejido park,2.3159781352335904,11.468085106382977
1.0833333333333333,Patria Av. West-east,2.0751657832542048,29.02040816326531
1.0833333333333333,Patria Av. East-west,4.064342283881882,19.346938775510203
1.0833333333333333,Underpass Patria- 10 de Agosto,0.4353908977076594,11.285714285714285
1.0833333333333333,10 de Agosto North-south / Puente del Guambra,1.3871347425751628,8.061224489795919
1.0833333333333333,10 de Agosto South-north / El Ejido park,1.458304954880166,11.285714285714285
1.125,Patria Av. West-east,1.854447686229535,29.25
1.125,Patria Av. East-west,4.80238748343545,19.5
1.125,Underpass Patria- 10 de Agosto,0.35261053074948123,11.375
1.125,10 de Agosto North-south / Puente del Guambra,0.9464540529237621,6.5
1.125,10 de Agosto South-north / El Ejido park,2.911799768692783,11.375
1.1666666666666667,Patria Av. West-east,1.9246655991086132,29.02040816326531
1.1666666666666667,Patria Av. East-west,4.3396515425548365,19.346938775510203
1.1666666666666667,Underpass Patria- 10 de Agosto,0.1635747893278636,11.285714285714285
1.1666666666666667,10 de Agosto North-south / Puente del Guambra,1.0230089399353195,6.448979591836734
1.1666666666666667,10 de Agosto South-north / El Ejido park,2.994854499790497,12.897959183673468
1.2083333333333333,Patria Av. West-east,1.8148501356885651,29.48936170212766
1.2083333333333333,Patria Av. East-west,4.776319150170787,19.659574468085104
1.2083333333333333,Underpass Patria- 10 de Agosto,0.21242906298368175,11.468085106382977
1.2083333333333333,10 de Agosto North-south / Puente del Guambra,0.569592951652108,6.553191489361702
1.2083333333333333,10 de Agosto South-north / El Ejido park,1.754507046378485,9.829787234042552
1.25,Patria Av. West-east,2.029837300495598,29.25
1.25,Patria Av. East-west,4.441936230763053,19.5
1.25,Underpass Patria- 10 de Agosto,0.22014781278160203,11.375
1.25,10 de Agosto North-south / Puente del Guambra,1.9079116702541845,6.5
1.25,10 de Agosto South-north / El Ejido park,2.7081838902589572,11.375
1.2916666666666667,Patria Av. West-east,3.2253051340514505,29.48936170212766
1.2916666666666667,Patria Av. East-west,5.333402134139228,18.02127659574468
1.2916666666666667,Underpass Patria- 10 de Agosto,0.25744046999289194,11.468085106382977
1.2916666666666667,10 de Agosto North-south / Puente del Guambra,1.8662943713564015,6.553191489361702
1.2916666666666667,10 de Agosto South-north / El Ejido park,1.0012318656452641,11.468085106382977
1.3333333333333333,Patria Av. West-east,2.800190780791988,30.0
1.3333333333333333,Patria Av. East-west,4.930033238459791,18.333333333333332
1.3333333333333333,Underpass Patria- 10 de Agosto,0.126076283052813,11.666666666666666
1.3333333333333333,10 de Agosto North-south / Puente del Guambra,2.1925400420364762,5.0
1.3333333333333333,10 de Agosto South-north / El Ejido park,1.436546475948816,10.0
1.375,Patria Av. West-east,2.3109843502235123,28.333333333333332
1.375,Patria Av. East-west,5.677866994152034,18.333333333333332
1.375,Underpass Patria- 10 de Agosto,0.3923320149811018,11.666666666666666
1.375,10 de Agosto North-south / Puente del Guambra,2.650292988433596,5.0
1.375,10 de Agosto South-north / El Ejido park,1.4652728663584011,11.666666666666666
1.4166666666666667,Patria Av. West-east,2.2458971113121233,30.0
1.4166666666666667,Patria Av. East-west,4.365919295282641,18.333333333333332
1.4166666666666667,Underpass Patria- 10 de Agosto,0.24476488221761925,11.666666666666666
1.4166666666666667,10 de Agosto North-south / Puente del Guambra,5.611453047962594,5.0
1.4166666666666667,10 de Agosto South-north / El Ejido park,2.1059827374461775,10.0
1.4583333333333333,Patria Av. West-east,2.721526527985338,30.272727272727273
1.4583333333333333,Patria Av. East-west,5.666778478195924,18.5
1.4583333333333333,Underpass Patria- 10 de Agosto,0.7290952344608218,11.772727272727273
1.4583333333333333,10 de Agosto North-south / Puente del Guambra,1.1220861751970002,3.3636363636363638
1.4583333333333333,10 de Agosto South-north / El Ejido park,1.8274970514863818,10.09090909090909
1.5,Patria Av. West-east,1.6653417380808615,30.272727272727273
1.5,Patria Av. East-west,5.032681317371725,18.5
1.5,Underpass Patria- 10 de Agosto,0.5645156510467125,11.772727272727273
1.5,10 de Agosto North-south / Puente del Guambra,1.0913087244303326,3.3636363636363638
1.5,10 de Agosto South-north / El Ejido park,2.0911751587141296,10.09090909090909
1.5416666666666667,Patria Av. West-east,1.832201908515433,30.272727272727273
1.5416666666666667,Patria Av. East-west,4.807736253365855,18.5
1.5416666666666667,Underpass Patria- 10 de Agosto,0.47438284252639296,11.772727272727273
1.5416666666666667,10 de Agosto North-south / Puente del Guambra,0.9970600296504993,3.3636363636363638
1.5416666666666667,10 de Agosto South-north / El Ejido park,1.6666223608477064,10.09090909090909
1.5833333333333333,Patria Av. West-east,2.2765457165278096,30.272727272727273
1.5833333333333333,Patria Av. East-west,5.140450265533608,18.5
1.5833333333333333,Underpass Patria- 10 de Agosto,0.2130079517803877,11.772727272727273
1.5833333333333333,10 de Agosto North-south / Puente del Guambra,0.1317004602660273,3.3636363636363638
1.5833333333333333,10 de Agosto South-north / El Ejido park,2.6590305209705902,10.09090909090909
1.625,Patria Av. West-east,1.364363724219072,30.272727272727273
1.625,Patria Av. East-west,5.825327974554114,18.5
1.625,Underpass Patria- 10 de Agosto,0.16813954209627385,11.772727272727273
1.625,10 de Agosto North-south / Puente del Guambra,0.8158654744901225,3.3636363636363638
1.625,10 de Agosto South-north / El Ejido park,2.5923936150810167,10.09090909090909
1.6666666666666667,Patria Av. West-east,2.316126714961262,29.48936170212766
1.6666666666666667,Patria Av. East-west,4.65770167312579,19.659574468085104
1.6666666666666667,Underpass Patria- 10 de Agosto,0.37538951982545676,11.468085106382977
1.6666666666666667,10 de Agosto North-south / Puente del Guambra,0.5092035288342731,6.553191489361702
1.6666666666666667,10 de Agosto South-north / El Ejido park,1.8575309940690996,9.829787234042552
1.7083333333333333,Patria Av. West-east,1.6585940635563396,29.73913043478261
1.7083333333333333,Patria Av. East-west,5.219079662075156,18.17391304347826
1.7083333333333333,Underpass Patria- 10 de Agosto,0.12884216799046394,11.565217391304348
1.7083333333333333,10 de Agosto North-south / Puente del Guambra,1.636566433997119,4.956521739130435
1.7083333333333333,10 de Agosto South-north / El Ejido park,3.380036640143959,11.565217391304348
1.75,Patria Av. West-east,1.4624043064732573,30.0
1.75,Patria Av. East-west,5.049827535319766,18.333333333333332
1.75,Underpass Patria- 10 de Agosto,0.08866985121470941,11.666666666666666
1.75,10 de Agosto North-south / Puente del Guambra,0.9360988779315763,5.0
1.75,10 de Agosto South-north / El Ejido park,2.123673695072493,10.0
1.7916666666666667,Patria Av. West-east,2.0432862216076075,30.0
1.7916666666666667,Patria Av. East-west,5.004545598438771,18.333333333333332
1.7916666666666667,Underpass Patria- 10 de Agosto,0.30975078193036737,11.666666666666666
1.7916666666666667,10 de Agosto North-south / Puente del Guambra,1.8024244858180922,3.3333333333333335
1.7916666666666667,10 de Agosto South-north / El Ejido park,2.143502926883938,11.666666666666666
1.8333333333333333,Patria Av. West-east,1.8234596822024634,29.73913043478261
1.8333333333333333,Patria Av. East-west,4.5428400100412825,19.82608695652174
1.8333333333333333,Underpass Patria- 10 de Agosto,0.45335782017081316,11.565217391304348
1.8333333333333333,10 de Agosto North-south / Puente del Guambra,0.1266390681973647,3.3043478260869565
1.8333333333333333,10 de Agosto South-north / El Ejido park,2.241555253323841,11.565217391304348
1.875,Patria Av. West-east,1.6853597919086207,30.0
1.875,Patria Av. East-west,4.777388157884414,18.333333333333332
1.875,Underpass Patria- 10 de Agosto,0.06546062559502433,11.666666666666666
1.875,10 de Agosto North-south / Puente del Guambra,0.15550701461705785,3.3333333333333335
1.875,10 de Agosto South-north / El Ejido park,9.20381200422895,11.666666666666666
1.9166666666666667,Patria Av. West-east,1.6771920864868568,29.48936170212766
1.9166666666666667,Patria Av. East-west,5.036507887576801,18.02127659574468
1.9166666666666667,Underpass Patria- 10 de Agosto,0.17556033645218552,11.468085106382977
1.9166666666666667,10 de Agosto North-south / Puente del Guambra,0.0868089148656843,4.914893617021276
1.9166666666666667,10 de Agosto South-north / El Ejido park,2.9723300630095126,13.106382978723405
1.9583333333333333,Patria Av. West-east,1.8830152780695246,29.48936170212766
1.9583333333333333,Patria Av. East-west,5.433829267013722,18.02127659574468
1.9583333333333333,Underpass Patria- 10 de Agosto,0.3921053161889913,11.468085106382977
1.9583333333333333,10 de Agosto North-south / Puente del Guambra,2.0081131005036488,4.914893617021276
1.9583333333333333,10 de Agosto South-north / El Ejido park,2.0055492825201093,13.106382978723405
2.0,Patria Av. West-east,1.548351970497109,30.0
2.0,Patria Av. East-west,5.3578872722434365,18.333333333333332
2.0,Underpass Patria- 10 de Agosto,0.2283065582283455,11.666666666666666
2.0,10 de Agosto North-south / Puente del Guambra,2.2538327634054265,5.0
2.0,10 de Agosto South-north / El Ejido park,1.6883300893964666,10.0
2.0416666666666665,Patria Av. West-east,2.2186059750614575,30.0
2.0416666666666665,Patria Av. East-west,5.504203159588772,18.333333333333332
2.0416666666666665,Underpass Patria- 10 de Agosto,0.2835828301069534,11.666666666666666
2.0416666666666665,10 de Agosto North-south / Puente del Guambra,2.028123494942252,5.0
2.0416666666666665,10 de Agosto South-north / El Ejido park,1.4425557537004978,10.0
2.0833333333333335,Patria Av. West-east,1.98325104354479,29.73913043478261
2.0833333333333335,Patria Av. East-west,4.936502071386292,19.82608695652174
2.0833333333333335,Underpass Patria- 10 de Agosto,0.19494712404558157,11.565217391304348
2.0833333333333335,10 de Agosto North-south / Puente del Guambra,3.5114240359206286,4.956521739130435
2.0833333333333335,10 de Agosto South-north / El Ejido park,2.87759628708358,9.91304347826087
2.125,Patria Av. West-east,2.1603266037114546,30.0
2.125,Patria Av. East-west,5.072442954091807,18.333333333333332
2.125,Underpass Patria- 10 de Agosto,0.3220280900843604,11.666666666666666
2.125,10 de Agosto North-south / Puente del Guambra,2.5555987780339042,5.0
2.125,10 de Agosto South-north / El Ejido park,1.6913137017841267,10.0
2.1666666666666665,Patria Av. West-east,1.7145347181995023,28.59090909090909
2.1666666666666665,Patria Av. East-west,5.706603761952642,18.5
2.1666666666666665,Underpass Patria- 10 de Agosto,0.2470324302972656,11.772727272727273
2.1666666666666665,10 de Agosto North-south / Puente del Guambra,2.5687242339959795,5.045454545454545
2.1666666666666665,10 de Agosto South-north / El Ejido park,1.9000893082087913,10.09090909090909
2.2083333333333335,Patria Av. West-east,1.774834649594201,28.59090909090909
2.2083333333333335,Patria Av. East-west,5.403909620783848,18.5
2.2083333333333335,Underpass Patria- 10 de Agosto,0.1441224034075286,11.772727272727273
2.2083333333333335,10 de Agosto North-south / Puente del Guambra,2.3700673754280226,5.045454545454545
2.2083333333333335,10 de Agosto South-north / El Ejido park,1.2470444969763772,10.09090909090909
2.25,Patria Av. West-east,1.930643658651186,28.59090909090909
2.25,Patria Av. East-west,5.089073371001108,18.5
2.25,Underpass Patria- 10 de Agosto,0.25021025936181646,11.772727272727273
2.25,10 de Agosto North-south / Puente del Guambra,2.509546511728215,5.045454545454545
2.25,10 de Agosto South-north / El Ejido park,2.2357278944156023,10.09090909090909
2.2916666666666665,Patria Av. West-east,1.6288717289582308,29.73913043478261
2.2916666666666665,Patria Av. East-west,5.548096593390672,18.17391304347826
2.2916666666666665,Underpass Patria- 10 de Agosto,0.1670945655482121,11.565217391304348
2.2916666666666665,10 de Agosto North-south / Puente del Guambra,2.712290961595711,4.956521739130435
2.2916666666666665,10 de Agosto South-north / El Ejido park,1.4083891653578455,11.565217391304348
2.3333333333333335,Patria Av. West-east,1.7432872270738684,28.59090909090909
2.3333333333333335,Patria Av. East-west,4.5730981688341386,18.5
2.3333333333333335,Underpass Patria- 10 de Agosto,0.06971748564891277,11.772727272727273
2.3333333333333335,10 de Agosto North-south / Puente del Guambra,3.1225721179843666,5.045454545454545
2.3333333333333335,10 de Agosto South-north / El Ejido park,2.817203085085918,10.09090909090909
2.375,Patria Av. West-east,1.696589393282347,29.48936170212766
2.375,Patria Av. East-west,5.132796567283545,18.02127659574468
2.375,Underpass Patria- 10 de Agosto,0.1888906656140219,11.468085106382977
2.375,10 de Agosto North-south / Puente del Guambra,1.7605026438280096,4.914893617021276
2.375,10 de Agosto South-north / El Ejido park,1.7823126800049593,13.106382978723405
2.4166666666666665,Patria Av. West-east,1.0291278302994735,29.25
2.4166666666666665,Patria Av. East-west,5.039804236800074,17.875
2.4166666666666665,Underpass Patria- 10 de Agosto,0.18347853463676608,11.375
2.4166666666666665,10 de Agosto North-south / Puente del Guambra,1.9690107085139352,6.5
2.4166666666666665,10 de Agosto South-north / El Ejido park,2.3484251170639574,13.0
2.4583333333333335,Patria Av. West-east,2.1566148397892837,29.73913043478261
2.4583333333333335,Patria Av. East-west,5.015392240207654,18.17391304347826
2.4583333333333335,Underpass Patria- 10 de Agosto,0.1636889499950857,11.565217391304348
2.4583333333333335,10 de Agosto North-south / Puente del Guambra,2.1044680108371367,4.956521739130435
2.4583333333333335,10 de Agosto South-north / El Ejido park,1.6180803989445425,11.565217391304348
2.5,Patria Av. West-east,1.5720621352269122,29.48936170212766
2.5,Patria Av. East-west,4.584104320071048,19.659574468085104
2.5,Underpass Patria- 10 de Agosto,0.08471894227265182,11.468085106382977
2.5,10 de Agosto North-south / Puente del Guambra,1.827835755574407,4.914893617021276
2.5,10 de Agosto South-north / El Ejido park,2.471929062608443,11.468085106382977
2.5416666666666665,Patria Av. West-east,2.131900387089455,29.73913043478261
2.5416666666666665,Patria Av. East-west,4.774762861507074,18.17391304347826
2.5416666666666665,Underpass Patria- 10 de Agosto,0.23118991032511338,11.565217391304348
2.5416666666666665,10 de Agosto North-south / Puente del Guambra,1.839656460473537,6.608695652173913
2.5416666666666665,10 de Agosto South-north / El Ejido park,2.4623753006964066,9.91304347826087
2.5833333333333335,Patria Av. West-east,1.8863228796962765,29.73913043478261
2.5833333333333335,Patria Av. East-west,5.688883902729597,18.17391304347826
2.5833333333333335,Underpass Patria- 10 de Agosto,0.22369380708933564,11.565217391304348
2.5833333333333335,10 de Agosto North-south / Puente del Guambra,2.7915388389947062,4.956521739130435
2.5833333333333335,10 de Agosto South-north / El Ejido park,1.2686514197300387,11.565217391304348
2.625,Patria Av. West-east,1.5939334022957903,30.0
2.625,Patria Av. East-west,5.142325555499304,16.666666666666664
2.625,Underpass Patria- 10 de Agosto,0.11529384554828058,11.666666666666666
2.625,10 de Agosto North-south / Puente del Guambra,1.984862981530447,5.0
2.625,10 de Agosto South-north / El Ejido park,1.565836415146911,11.666666666666666
2.6666666666666665,Patria Av. West-east,1.7009752718434474,28.86046511627907
2.6666666666666665,Patria Av. East-west,5.063383193754411,16.97674418604651
2.6666666666666665,Underpass Patria- 10 de Agosto,0.6919279168880185,11.88372093023256
2.6666666666666665,10 de Agosto North-south / Puente del Guambra,2.712001343093327,5.093023255813954
2.6666666666666665,10 de Agosto South-north / El Ejido park,2.1802960634027087,10.186046511627907
2.7083333333333335,Patria Av. West-east,1.6094721677799884,30.272727272727273
2.7083333333333335,Patria Av. East-west,5.1221183121624225,16.818181818181817
2.7083333333333335,Underpass Patria- 10 de Agosto,0.35346732960187743,11.772727272727273
2.7083333333333335,10 de Agosto North-south / Puente del Guambra,2.7583938271769735,5.045454545454545
2.7083333333333335,10 de Agosto South-north / El Ejido park,2.3905543727426886,10.09090909090909
2.75,Patria Av. West-east,1.5791048250971629,30.558139534883722
2.75,Patria Av. East-west,5.514829968507545,16.97674418604651
2.75,Underpass Patria- 10 de Agosto,0.39177715181206485,11.88372093023256
2.75,10 de Agosto North-south / Puente del Guambra,2.2857872316576793,3.395348837209302
2.75,10 de Agosto South-north / El Ejido park,1.3214078434827645,10.186046511627907
2.7916666666666665,Patria Av. West-east,2.015052436626794,30.0
2.7916666666666665,Patria Av. East-west,5.6170060102637525,16.666666666666664
2.7916666666666665,Underpass Patria- 10 de Agosto,0.20247915101672023,11.666666666666666
2.7916666666666665,10 de Agosto North-south / Puente del Guambra,2.5352252855997746,5.0
2.7916666666666665,10 de Agosto South-north / El Ejido park,1.7317789370381718,11.666666666666666
2.8333333333333335,Patria Av. West-east,1.609551399149922,28.333333333333332
2.8333333333333335,Patria Av. East-west,4.936063027022092,16.666666666666664
2.8333333333333335,Underpass Patria- 10 de Agosto,0.12030767472926358,13.333333333333334
2.8333333333333335,10 de Agosto North-south / Puente del Guambra,1.9825592596084316,5.0
2.8333333333333335,10 de Agosto South-north / El Ejido park,2.088873332843792,11.666666666666666
2.875,Patria Av. West-east,1.6540440224034882,28.59090909090909
2.875,Patria Av. East-west,4.875303737039576,16.818181818181817
2.875,Underpass Patria- 10 de Agosto,0.685763336624358,13.454545454545455
2.875,10 de Agosto North-south / Puente del Guambra,1.8462461648275854,5.045454545454545
2.875,10 de Agosto South-north / El Ejido park,1.9231462196672127,10.09090909090909
2.9166666666666665,Patria Av. West-east,1.9641499001655893,28.59090909090909
2.9166666666666665,Patria Av. East-west,5.857497923470702,16.818181818181817
2.9166666666666665,Underpass Patria- 10 de Agosto,1.858893251902362,13.454545454545455
2.9166666666666665,10 de Agosto North-south / Puente del Guambra,1.657107702972018,5.045454545454545
2.9166666666666665,10 de Agosto South-north / El Ejido park,2.393493936121017,10.09090909090909
2.9583333333333335,Patria Av. West-east,2.0927058238948355,28.59090909090909
2.9583333333333335,Patria Av. East-west,5.699133558908091,16.818181818181817
2.9583333333333335,Underpass Patria- 10 de Agosto,0.5900608037882169,13.454545454545455
2.9583333333333335,10 de Agosto North-south / Puente del Guambra,3.000190480380121,5.045454545454545
2.9583333333333335,10 de Agosto South-north / El Ejido park,1.5035569321260354,10.09090909090909
3.0,Patria Av. West-east,1.6538328790819055,28.333333333333332
3.0,Patria Av. East-west,5.4087251760778425,16.666666666666664
3.0,Underpass Patria- 10 de Agosto,1.5403772229739432,13.333333333333334
3.0,10 de Agosto North-south / Puente del Guambra,2.3783222608391466,5.0
3.0,10 de Agosto South-north / El Ejido park,0.8830218574499699,11.666666666666666
3.0416666666666665,Patria Av. West-east,1.9526483727990132,28.59090909090909
3.0416666666666665,Patria Av. East-west,5.228885324458899,16.818181818181817
3.0416666666666665,Underpass Patria- 10 de Agosto,0.8695437483478573,13.454545454545455
3.0416666666666665,10 de Agosto North-south / Puente del Guambra,1.8013651931584167,5.045454545454545
3.0416666666666665,10 de Agosto South-north / El Ejido park,1.9055906199293415,10.09090909090909
