"PRECIPITATION.mm.","X","Y","PL3"
0,-2.12115182600822,-0.28339889029776,"L"
0,-2.77735008592505,-0.799015957420205,"L"
0,-3.26578483667511,-1.36610738982809,"M"
0,-2.74196823595343,0.658794499842262,"M"
0.4,1.01572484276307,1.36319589340415,"M"
5.8,-1.46149479449212,0.233308734668118,"M"
0,-2.1624347989926,0.544771273201734,"M"
0,0.583328478188139,1.68170386410174,"M"
0.1,-1.7035072708577,0.301600693193765,"M"
0.2,-1.72527726733423,0.347876919067262,"M"
0.9,-0.733962071636857,1.39917821502428,"M"
0.9,0.616940403536616,1.64832780067682,"M"
0.1,-2.07791778423376,-0.691634066515709,"M"
0,-2.66915689165551,-0.468723252813292,"M"
0,-0.0733476371599619,1.85855323413752,"M"
1.5,-0.983416141836038,1.60227734552303,"M"
2.9,0.0638192946622999,1.36851273199368,"M"
0,0.964861927162111,1.41178662039028,"M"
0,-1.00103534662235,1.69671100509564,"M"
7,-1.35915487411825,0.0479377529782601,"M"
16.3,-1.15908704027272,1.02908562961097,"M"
0,-2.40038455106787,-0.307496352815268,"M"
0,-2.30353270074045,0.673600101409891,"L"
7.1,-1.30705389995708,1.10259244628602,"M"
9.2,-0.110872656096863,1.40563411104385,"M"
18.9,-0.382316286008057,1.12691359804246,"M"
14.1,-1.30432016400562,0.20285194050923,"M"
0,-1.09009174613667,0.971236317795367,"M"
2.4,-1.80896982783506,-0.511886864436279,"M"
11.7,-1.10516786188577,0.859420733433182,"M"
0,0.479964496607963,1.30450530163578,"M"
0,0.521772883457379,1.52310638436341,"M"
0,0.9902263183879,1.28212785570393,"M"
0,-0.332851446177267,1.60586734034219,"H"
13.6,-1.30405129723168,0.419940726994161,"M"
12.4,-1.17038446854902,0.82164481120447,"M"
14.1,0.796835229848306,1.3527577818932,"M"
0,0.972802952356331,1.4787002454476,"M"
10.5,-0.696843529261364,1.57251680300293,"M"
1.9,-1.32689785078296,-0.559412275149168,"M"
1,-0.136831912137961,1.31288881015137,"M"
3.4,-1.10218482414706,1.03212819621398,"M"
0,-1.55080366679334,0.832230729461688,"M"
5.8,-0.837719095477123,1.52506613531118,"M"
0,-0.188879178074012,1.95087791931994,"M"
0.7,0.221828700451232,1.91720943760877,"M"
1.1,-1.08412129753015,1.48670138637238,"M"
13.5,-1.39422615413255,1.15422416849274,"M"
0.4,-1.3152719574814,0.678571792711019,"H"
2.4,-0.966503790465184,0.913657716552775,"M"
2.4,-0.958353140011373,1.15393208596968,"M"
0.2,-1.48042436490861,0.552035958778911,"M"
0,-1.06005634575612,1.34178259931413,"M"
0.1,-1.15327462392425,1.05050351822942,"H"
15.6,-0.554084724744577,1.67050594665351,"M"
2.9,-1.18891309840767,1.0856268440098,"M"
1.2,-0.821817644325527,1.70037846591143,"M"
1.4,-0.821817644325527,1.70037846591143,"M"
0,-1.65923306304343,0.795327380707787,"M"
0.2,-0.985619304288754,0.980129882726443,"H"
3.7,-0.488931241034118,1.2690729851119,"M"
12.5,-0.836687096228491,1.55976110446592,"M"
4.4,-0.821817644325527,1.70037846591143,"H"
22.9,0.508443271347257,1.16378066654404,"H"
0.1,1.50748202685761,0.505566947793533,"M"
0,0.384023678677646,1.49135033248895,"M"
0,-2.26324684445114,0.275887152803399,"M"
0.9,-0.918451190784415,1.47785229645817,"M"
6.3,-1.27198344947797,0.696102078903749,"H"
7.2,-1.31525160124551,0.838876168108924,"M"
3.5,-1.27017008129497,0.588785159954904,"M"
1,-1.06409444215778,1.40189265572259,"M"
5.6,-1.04482077582034,1.17185730633647,"M"
10.8,-0.352298746795682,1.56073238993948,"M"
0.4,-0.578389092049127,1.42725823108455,"M"
6.4,0.686788731703942,1.58783539386313,"M"
0.6,0.0534140931726378,1.70916556677536,"M"
0.2,-0.526033571092986,1.71096133272589,"M"
2.7,-0.967350559625898,1.28698597303602,"M"
0,-0.935487393778585,1.02808722202027,"M"
0,-0.18507368724834,1.68989577497794,"M"
0,0.420415481820709,1.70904968407752,"M"
0,0.94400940293412,1.22936823091048,"H"
0,0.0123724756852931,1.38994493482491,"M"
2.2,0.475771654979033,0.980684114441807,"M"
2.7,-0.452429741794077,1.99945175704245,"M"
0.4,-0.0361021858506857,1.50956835955739,"M"
0.3,-0.124632712129151,1.4245584182712,"M"
0.4,-0.794978950549219,1.11575466307951,"M"
0.2,1.11557285336925,1.21572908529228,"M"
0.2,0.107353018615374,1.51620425055273,"M"
0.2,0.975043637892961,1.15299171905286,"M"
9.2,0.0151562311561878,1.66993122273258,"M"
7.2,-0.773281184070187,1.03253872099937,"M"
4.4,-0.190356294419052,0.162063201174873,"M"
0,0.492895777399783,0.0839866216814539,"M"
2.5,0.556300189198084,0.273733628730882,"M"
3.6,-0.211402529455699,0.529347683984479,"M"
2.8,0.125829769818012,0.473568230593593,"M"
11.4,-0.188523319324542,0.397566293932039,"M"
0.2,0.538150983175332,0.536650276537172,"M"
0.8,-0.497532196998481,0.992250831670029,"M"
3.3,0.058497277063194,0.436094105183952,"M"
4.4,0.2523443877932,0.180061961416827,"M"
0.2,0.490851095149051,0.19991298704931,"M"
0,0.226924853733468,0.180568853233452,"M"
0,-0.0205613002754466,0.299294558806175,"M"
0.1,1.20860670739923,0.555130459288255,"M"
0,0.611203527382149,1.39170048793396,"M"
0.1,0.253298003448771,1.67090996808591,"M"
0,1.07797738738687,1.50348420420122,"M"
0.4,-1.23037048832641,0.271640316329213,"M"
9.3,-0.862048178626051,1.27611634960434,"M"
15.1,-1.11528440668618,0.910901033154899,"M"
21.8,-0.715719031894235,1.02481523573002,"M"
6.8,0.247068540367804,1.39834085128073,"M"
27.1,-0.186487741566896,1.23601064811161,"M"
0.2,1.4775136313039,0.559779840036391,"M"
0.1,1.4750418401742,0.366949001545888,"M"
4.1,-0.538836741213822,1.48527942365,"M"
0.5,-0.673663844679815,1.32901355311795,"M"
0.1,-0.76391213832954,1.67392898442938,"M"
0.5,-1.38286909913786,0.953977491689211,"M"
0,1.17990331291866,0.715701175186661,"M"
0,0.369928409579263,1.57719782265452,"M"
3.4,1.30800069543228,1.0542932138398,"M"
0.7,1.73795519604131,0.505580593528877,"M"
0.1,1.89844695439142,0.39937346101357,"M"
0,1.97571600546611,0.466311339927574,"M"
0,-1.26216411581918,1.5514321592446,"M"
0,0.232841390147007,2.04679869235702,"M"
8.5,-0.808330982894423,1.55212790133189,"M"
13.4,-1.5943219166511,0.7454781191195,"M"
7.8,-1.2844490476571,0.97071656211933,"M"
0.1,0.175011428049034,1.71107305514763,"M"
5.1,0.104162444763177,1.57656277550276,"M"
0,-0.418270061713291,1.24143068895302,"M"
0.1,-0.275884293120716,1.51508674893858,"M"
29.4,-1.21253229617489,0.679606820693287,"M"
20,-1.1083603196257,0.57795968880124,"M"
0,0.554313241837554,1.32903605290584,"M"
1.7,-0.945954978896607,1.20252616516262,"M"
24.9,-1.33219837097603,0.772559059469764,"M"
7.8,-0.573803855435789,1.53634277929342,"M"
3.4,-1.04489735867964,0.916673065942442,"M"
0.1,-1.06983980029194,1.21648789624529,"M"
0,-1.76148841400187,0.318211513520776,"M"
0,-1.28156322408074,0.97452332074906,"M"
0,-1.35375589335148,0.814705456724176,"M"
0.4,-0.164002245581967,1.81259572531882,"M"
0,-0.927361612677358,1.27921868315486,"H"
1.1,-1.10805620343192,0.888037977811782,"M"
4.7,-1.1167439198053,0.0853405974779923,"M"
0.1,1.58184279158066,0.240360942593211,"M"
19.2,-1.09747432347595,0.869223854545544,"M"
11.9,-1.29550141012082,0.850985367897105,"M"
21.4,-1.42521064129667,-0.658539769440498,"M"
27.1,-1.72446367098365,0.44116328888248,"M"
3.1,-1.89965279800155,-0.770596682477202,"M"
0.2,-0.563529350734541,1.6989804798351,"M"
0,1.09438902420253,1.11171608952332,"M"
0.1,0.554159214274057,1.57537537280331,"M"
0,1.34257819857879,0.712659652780293,"M"
0,1.20331186684361,1.05453333333439,"M"
0.1,-2.44812788922252,0.095759271148617,"L"
0,-0.182621048506577,1.74044521678861,"M"
2.1,-0.694319174557617,1.79006169833378,"M"
3.2,0.711916503163447,1.43289039794519,"M"
0.5,-1.46062511502409,0.455493439426795,"M"
3.6,-0.216799370730933,1.28179484819166,"M"
0.9,1.25203467167516,-0.626425718599792,"M"
3.1,-1.39719650512282,0.387739508010962,"M"
7,-0.821031886728467,1.17081452031272,"M"
0,1.86883795191259,-0.0659144103451079,"H"
0.2,-0.884570688142478,1.13628108216195,"M"
5.6,-1.35233883737113,0.57626354121851,"M"
0.2,1.05115605970985,1.2194961820913,"M"
0,-0.699004946585195,1.25896468761019,"M"
0,1.28007726288431,1.19327373265593,"M"
0.3,-1.99238960258052,-0.265487610876714,"M"
0.1,-1.75250476074326,-0.784300365658602,"M"
1.1,-2.28821876676072,-0.0903043489765126,"M"
0,-1.97969237513845,0.0349012867768728,"M"
0,-0.0978826515024427,1.80735137329044,"M"
5.9,-0.58423428480529,1.18366815470302,"M"
0,-1.1800779713073,1.26503596060951,"M"
0.9,-1.47843469096463,-0.353030968262461,"M"
0.1,-1.96800118266748,0.760967374477657,"M"
0,-0.985661611290806,0.95150995161775,"M"
0.1,-1.02757212751227,1.45344264515663,"M"
0,-2.40068199803505,0.211721383687291,"L"
0,-2.51451784447275,0.166132506837472,"L"
0,-0.951234798627051,1.45696683485965,"M"
0,0.0501802482084841,1.57920294537774,"M"
0.7,-1.69400005136399,0.965848759371162,"M"
0.2,1.38613147157457,0.546570712269258,"M"
11.9,-1.39039135272126,0.50716061191495,"M"
5.9,-1.42690552639936,0.0940245645083057,"M"
1,-2.39760977394089,-0.328431685291017,"M"
0,1.09116457778403,1.23768326489026,"M"
0.2,-0.795305551555758,1.25999566652612,"M"
0.6,1.17504893745419,-1.66759107535024,"M"
0.8,-1.9209740710619,-0.797658208951602,"M"
0,-1.64682249249219,0.820716563876837,"M"
1.5,-0.0958244792544846,1.28643603384529,"M"
2,-1.04988202150594,1.01456776063435,"M"
0.6,-1.09306302921948,0.606393613219619,"M"
0.2,1.43406556008018,0.614048833067786,"M"
0.3,-2.25609166653589,-0.621007562101538,"M"
0.4,-2.00899603636009,0.820265155842586,"M"
0.4,1.35083071236862,0.367772193785346,"M"
0.3,1.484863880908,0.944869967336691,"M"
0,1.01383455752858,1.05059006751484,"M"
3.4,0.963860996420922,1.22660995413313,"M"
0,-1.56330701241381,0.931918014064441,"M"
0,1.80645936508357,0.292582573476058,"M"
0.1,1.59281198825911,0.724879279644598,"M"
0.1,1.90999988363615,0.000666715760722285,"M"
0,-1.47502528661274,-0.272581004204277,"M"
0,-0.953317501430996,1.6666090547772,"M"
0.1,-3.06056475954917,-0.345461072489667,"L"
0,-2.72869156607787,-0.711788126632839,"L"
0,-1.76500516618969,-1.41150868340358,"M"
0,-2.70847313458852,0.342159727630551,"L"
0.3,-0.420825968179721,1.50216693629756,"M"
0,0.31488757345716,1.82300461219446,"M"
0.6,0.992820641067571,1.45324023295193,"M"
0,1.48159114859586,0.158074882262804,"M"
0.1,1.89798344831933,0.0875147410776192,"M"
0,-2.76989131139004,0.580174217874209,"L"
0,-2.86983197040623,-0.0310557826225603,"L"
0,-2.94586894718448,-0.449728969507438,"L"
0,-2.95231350228471,0.213178292111114,"L"
0,-2.52509553244337,-0.274759079985565,"L"
0,-1.92948283068794,1.11803220261334,"L"
0,-2.41706789994214,0.457583617570939,"L"
0,-2.30463054418097,0.633070339558047,"M"
0,0.0870837835760149,1.59762837188067,"M"
0,-1.43629630392276,1.28916753268837,"M"
0,-2.97895141725136,0.0790471609619338,"L"
0,-2.44274594959917,0.290847426869915,"L"
0,-1.71185689295618,1.10957017715799,"M"
0,-2.50323420091887,0.486126048828986,"L"
0,-2.25000565174405,0.943967460837409,"M"
0,0.678000759965191,1.34922754548172,"H"
0.1,0.641101405238469,1.61758739739195,"M"
0,-0.0543406132051619,1.72914634943272,"M"
