Fecha_Hora,Centro_Alto_Rendimiento,Kennedy,Las_Ferias,MinAmbiente,Puente_Aranda,San_Cristobal,Suba,Tunal,Usaquen
18/09/2014 05:00,Sin Data,0,0,0,0,0,0,0.8,0
18/09/2014 06:00,Sin Data,0,0,0,0,0,0,0,0
18/09/2014 07:00,Sin Data,0,0,0,0,0,0,0,0
18/09/2014 08:00,Sin Data,0,Invalido,0,0,0,0,0,0
18/09/2014 09:00,Sin Data,0,Sin Data,0,0,0,0,0,0
18/09/2014 10:00,Sin Data,0,Sin Data,0,0,0,0,0.1,0
18/09/2014 11:00,Sin Data,0,Sin Data,0,0,0,0,0.1,0
18/09/2014 12:00,Sin Data,0,Sin Data,0,0,0,7.2,0,1.3
18/09/2014 13:00,Sin Data,0,Sin Data,0.2,0,0,0,0,0.5
18/09/2014 14:00,Sin Data,0,Sin Data,0.4,0,0,0.4,0,0.5
18/09/2014 15:00,Sin Data,0,Sin Data,0.3,0,0,0,0,0
18/09/2014 16:00,Sin Data,0,Sin Data,0.5,0,0,0,0,0
18/09/2014 17:00,Sin Data,0,Sin Data,0.3,0,0,0.3,0,0
18/09/2014 18:00,Sin Data,0,Sin Data,0,0,0,0,0,0
18/09/2014 19:00,Sin Data,0,Sin Data,0,0,0,0,0,0
18/09/2014 20:00,Sin Data,0,Sin Data,0,0,0,0,0,0
18/09/2014 21:00,Sin Data,0,Sin Data,0,0,0,0,0,0
18/09/2014 22:00,Sin Data,0,Sin Data,0,0,0,0,0,0
18/09/2014 23:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 00:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 01:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 02:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 03:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 04:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 05:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 06:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 07:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 08:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 09:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 10:00,Sin Data,0,Sin Data,0.1,0,0,0,0,0
19/09/2014 11:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 12:00,Sin Data,0,Sin Data,0,0,0,0,0,0.1
19/09/2014 13:00,Sin Data,3.6,Sin Data,0,8.6,0,0,0.6,0
19/09/2014 14:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 15:00,Sin Data,0,Sin Data,0,0,0,Invalido,0,0
19/09/2014 16:00,Sin Data,0,Sin Data,0,0,0,2.1,0,0
19/09/2014 17:00,Sin Data,2.1,Sin Data,0,5.1,0,7.1,0.3,0
19/09/2014 18:00,Sin Data,10.8,Sin Data,0,5.4,0,1.4,1.2,0.3
19/09/2014 19:00,Sin Data,0.8,Sin Data,0.1,0.4,0.4,0.5,0,0.4
19/09/2014 20:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 21:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 22:00,Sin Data,0,Sin Data,0,0,0,0,0,0
19/09/2014 23:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 00:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 01:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 02:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 03:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 04:00,Sin Data,0,Sin Data,0,0,0,0,0.1,0
20/09/2014 05:00,Sin Data,0.2,Sin Data,0,0,0.1,0,0,0
20/09/2014 06:00,Sin Data,0,Sin Data,0.6,0,0,0.3,0,0.2
20/09/2014 07:00,Sin Data,0,Sin Data,1.8,0.3,0.5,0.9,0.1,4.5
20/09/2014 08:00,Sin Data,0.5,Sin Data,1,0.2,0.7,1,0.6,3.3
20/09/2014 09:00,Sin Data,1.4,Sin Data,0.6,0.5,0.5,0.1,0.5,1.3
20/09/2014 10:00,Sin Data,0.6,Sin Data,0.8,0.3,0.7,0.1,0.6,0.9
20/09/2014 11:00,Sin Data,0.1,Sin Data,0,0,0,0,0,0
20/09/2014 12:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 13:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 14:00,Sin Data,0,Sin Data,0,0.1,0,0,0,0
20/09/2014 15:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 16:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 17:00,Sin Data,0,Sin Data,0,0,0.4,0.7,0,9.6
20/09/2014 18:00,Sin Data,0,Sin Data,0,0,0,0.1,0,0
20/09/2014 19:00,Sin Data,0.4,Sin Data,0,0,0,0,0,0
20/09/2014 20:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 21:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 22:00,Sin Data,0,Sin Data,0,0,0,0,0,0
20/09/2014 23:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 00:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 01:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 02:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 03:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 04:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 05:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 06:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 07:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 08:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 09:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 10:00,Sin Data,0,Sin Data,0,0,0,0.2,0,0
21/09/2014 11:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 12:00,Sin Data,0,Sin Data,0,0,0,0.3,0,0
21/09/2014 13:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 14:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 15:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 16:00,Sin Data,0,Sin Data,0,0,0,1.3,0,0
21/09/2014 17:00,Sin Data,0,Sin Data,0.7,0,0,0.1,0,0
21/09/2014 18:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 19:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 20:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 21:00,Sin Data,0,Sin Data,0,0,0,0,0,0
21/09/2014 22:00,Sin Data,0,Sin Data,0,0,0,0.1,0,0
21/09/2014 23:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 00:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 01:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 02:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 03:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 04:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 05:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 06:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 07:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 08:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 09:00,Sin Data,0,Sin Data,0,0,0,0,0,0
22/09/2014 10:00,Invalido,0,Sin Data,0,0,0,0,0,0
22/09/2014 11:00,Invalido,0,Sin Data,0,0,0,0,0,0
22/09/2014 12:00,Invalido,0,Sin Data,0,0,0,0,0,0
22/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,0
22/09/2014 14:00,0,0,Sin Data,0,0,0,0.1,0,0
22/09/2014 15:00,0.1,6,Sin Data,1.4,0,0,0.1,0.1,0
22/09/2014 16:00,0,4.3,Sin Data,0,0.2,0,0,0.1,0
22/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,0
22/09/2014 18:00,0,0,Sin Data,0,0,0,0,0,0.1
22/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,0
22/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,0
22/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,0
22/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,0
22/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 09:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 10:00,0,0,Sin Data,0,0,0.1,0,0,0
23/09/2014 11:00,0,0,Sin Data,0,0,0.1,0,0,0
23/09/2014 12:00,0,0,Sin Data,0,0,0,Invalido,0,0
23/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 15:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 18:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,0
23/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 09:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 10:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 11:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 12:00,0,0,Sin Data,0,4.3,0,0,0,0
24/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 15:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 18:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,0
24/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 09:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 10:00,0,0,Sin Data,0,0,0,0,0,0
25/09/2014 11:00,0,0,Sin Data,0,0,0.2,0,0,Sin Data
25/09/2014 12:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 15:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 17:00,6.5,0,Sin Data,0,0,0,0.9,0,Sin Data
25/09/2014 18:00,6.6,0.1,Sin Data,0,2,0,4.5,0,Sin Data
25/09/2014 19:00,1.5,0,Sin Data,0,0.1,0,0,2.5,Sin Data
25/09/2014 20:00,0,0.2,Sin Data,0,0,0,0,0.7,Sin Data
25/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,Sin Data
25/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 04:00,0.1,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 09:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 10:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 11:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 12:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 15:00,0,0,Sin Data,2.3,0,0,0,0,Sin Data
26/09/2014 16:00,0.9,0,Sin Data,1,0,0.1,0,0,Sin Data
26/09/2014 17:00,1.4,0,Sin Data,0.1,0,0.3,1.3,0,Sin Data
26/09/2014 18:00,0,0,Sin Data,0,0,0.1,0.2,0,Sin Data
26/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 20:00,9.3,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,Sin Data
26/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 09:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 10:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 11:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 12:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 15:00,0.1,0,Sin Data,0,0,0.1,0,0,Sin Data
27/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 18:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,Sin Data
27/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 09:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 10:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 11:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 12:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 15:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 18:00,0,0,Sin Data,0.2,0,0.1,0,0,Sin Data
28/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,Sin Data
28/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 09:00,0,0,Sin Data,0,0,0.2,0,0,Sin Data
29/09/2014 10:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 11:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 12:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 15:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 18:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,Sin Data
29/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 00:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 01:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 02:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 03:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 04:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 05:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 06:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 07:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 08:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 09:00,0,0,Sin Data,0,0,0,0,Invalido,Sin Data
30/09/2014 10:00,Invalido,0,Sin Data,0,0,0,0,Invalido,Sin Data
30/09/2014 11:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 12:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 13:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 14:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 15:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 16:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 17:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 18:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 19:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 20:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 21:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 22:00,0,0,Sin Data,0,0,0,0,0,Sin Data
30/09/2014 23:00,0,0,Sin Data,0,0,0,0,0,Sin Data
