elNino index,date,9_Azuay,5_Bolivar,8_Canar,1_Carchi,7_Chimborazo,4_Cotopaxi,2_Imbabura,10_Loja,3_Pichincha,6_Tunguragua,7_El oro(c),1_Esmeraldas,5_Guayas,4_Los RIos,3_Manabi,6_SantaElena,2_SantoDomingo,4_Morona_santiago,2_Napo(W),2_orellana€,3_Pastaza,1_Sucumbios,5_Zamora,Galapagos
-0.2,12/1/1961,21.2619422427,17.8267759364811,23.3541935182387,135.270718316347,29.4542762448913,36.0619717718849,87.4110617342249,14.2602687456329,60.3340089514449,39.0833333097858,7.3605839444773,53.579836451715,4.88805969518432,11.4593023089475,6.26746987852575,3.15813952233902,30.2468208136586,85.8953777465819,138.24879741341,256.887067442703,218.183333399676,264.690407622632,43.6732794302195,5.80126974242074
-0.2,1/1/1962,72.8039370158839,96.5530057604846,76.7303224871236,128.452486196276,57.1167764036279,104.665140742987,107.409734320852,49.9042226284342,113.226576744973,59.0012346432533,39.331386911608,118.411171676677,46.8173676617596,117.707849092262,49.529463393273,13.9058139629142,163.102890191051,158.41724468316,161.262026960497,201.244620004034,250.041376832603,175.934052849273,83.7493926368745,9.14095239639282
-0.2,2/1/1962,83.5296589107964,222.064480953529,127.227741586008,168.848066972764,76.0404605363545,191.427112337569,150.60221236575,108.577351202205,198.560810707711,62.2376544622727,87.9554743662368,299.434332200552,215.33310728966,423.60232548381,233.637239993076,82.9476746625679,467.087283095872,181.033422180176,179.139691015289,234.351529918795,269.414637695534,210.496162817061,130.745141596929,95.9079366048177
-0.2,3/1/1962,65.5981628738364,175.354098419023,111.91999984249,121.507734498925,75.1115130248823,143.650000034923,112.126549205949,85.1040305359121,152.280630721702,55.8888891479116,69.7127736780765,208.898228824626,169.367571376557,310.076744168304,193.512267126311,79.6162788036257,340.469942919781,116.821866692437,131.771992896431,182.794175700633,207.980435012043,162.645443584708,85.1688257673009,7.85650792424641
-0.3,4/1/1962,89.282152351119,206.932239970223,134.263225481587,166.813812087254,92.9891449526736,184.983802714818,150.703539485425,120.838579554933,207.44054113852,78.4981481057626,101.389780991269,274.940054745376,210.591316140329,376.450871667196,236.69780926741,125.971510709718,443.331215037087,164.800711086697,207.351202646891,298.630799379189,293.638623478101,308.746163457418,104.771254975786,6.40476191081698
-0.3,5/1/1962,80.9889763859627,171.915300379685,115.432903658959,148.42707230373,90.7641446590423,163.832746465441,135.426991454268,88.5040306816174,181.13603545524,83.1567900151383,65.3923357246566,231.175340501749,130.618317419024,280.026744310246,155.704381316019,53.699418578037,369.883237276463,186.30231117079,212.944330064701,303.163376005122,313.035144634524,290.972062245834,113.971255066906,5.04666666577733
-0.2,6/1/1962,52.5102363145883,78.0010929733026,65.6174192613172,163.857458251616,62.2305921002438,88.0091548637605,104.435840691085,44.3821497906193,122.234459627856,72.1419752968682,33.9562043691204,201.048637733148,48.1092265888017,109.107848799506,69.3481928234163,14.3941860254421,193.724278179896,183.288088904487,226.146219482946,351.118262333319,307.291956307232,358.830695026499,97.1785425039439,11.3431745945461
0,7/1/1962,33.7908136162545,30.8103824678015,41.9825806586973,97.1944753320177,48.6151316071811,47.2489437889046,45.2898229835308,15.2245681340772,55.3459459296218,88.5666663558395,10.5824817636587,117.178338131398,15.8255088327698,36.7735464628353,31.1773275556074,6.07209302381028,86.7988438027443,205.154488776313,239.813573457121,363.584995160569,381.184999648384,341.050719912961,73.3042510376285,7.68126984588683
-0.1,8/1/1962,6.54094488003592,1.81475410402798,6.1135483864815,13.3784530162811,7.47434210542001,4.00211267907855,5.10132741506121,20.5393474500147,5.56036036347484,14.0598765442401,5.78065693008639,15.6980926561745,3.6206241514094,2.3261627845986,2.70941949478246,4.95465116930563,5.00115606963979,47.5952000401815,46.0512027134191,135.492892266261,144.857028995735,96.2747001625079,126.053846137244,6.16825396976774
-0.1,9/1/1962,8.95065615621452,3.8939890659572,8.94322577138101,57.6541435758053,11.4855263641006,12.5080986115294,25.6256636602689,4.44683302810233,24.5880630918451,29.5320987318769,3.13284670817156,50.9455041229238,2.22347354007382,4.11162789287262,4.56933186512526,4.12441860347293,20.0601155688997,51.8780444454617,108.53625421098,201.741757105745,156.658116301937,205.8776975124,21.9508097258656,6.27523810295832
-0.2,10/1/1962,15.376377975534,10.3234972745343,15.0851612921684,50.7994475917922,18.2779605388642,17.460211260218,24.2522123218638,11.3848368404236,23.8389639532244,26.7802468700173,6.33576644032541,36.8574932017833,3.08426051636402,6.42587207223094,4.30766702651455,3.25581394378529,19.5410404894393,78.0758222622341,81.5268040555449,171.700197466505,170.370652389526,156.737290309202,48.4880565921305,8.88222224523151
-0.3,11/1/1962,16.18530180448,12.5737705048316,16.2599999920014,65.2646405973487,20.8115131729528,24.4823944132093,39.2230087887924,18.0669865555589,32.8376124957661,27.8450616083027,6.50437957091923,31.8504086911516,3.56960650716417,6.63023255592169,4.65323109838291,3.93662790815497,21.8179191082199,77.7504000295004,80.7369416521997,189.949654710022,191.933478261422,176.523141531635,60.308906972167,3.55650795111581
-0.4,12/1/1962,32.50314955824,26.9830601019937,36.4754837282242,142.00883960197,44.6572369493937,51.2447184576115,93.903097422777,17.1170825308436,70.1749999072101,55.7598764866958,9.97445257040706,58.9435967060786,6.69470826612237,17.1081395648247,8.75355969710523,3.64999999140584,40.8358380091673,126.268622216119,158.37749129882,260.579960453075,257.75507207677,257.181055412018,50.9315788292209,5.29206350417364
