area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;eqt19a011;eqt19a021;eqt19a012;eqt19a022;eqt19a013;eqt19a023;eqt19a014;eqt19a024;eqt19a015;eqt19a025;eqt19a016;eqt19a026;vi20;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;002301;013;01;1;1;2;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;75;2; ;2; ;1;1;1;1;1;1;1;4;1;4;2; ;1;2711;62,7207892452489;010150002301;01015000230101301;010150002301013011;202207
1;10150;002301;013;02;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;3;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1;1;1;2;1;2;2; ;2;2711;62,7207892452489;010150002301;01015000230101302;010150002301013021;202207
1;10150;002301;013;03;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;1;1;2; ;2; ;1;40;1;30;2; ;2; ;1;3;2; ;1;1;1;2;1;2;2; ;1;2711;62,7207892452489;010150002301;01015000230101303;010150002301013031;202207
1;10150;002301;013;04;1;1;2;1;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;1;1;1;1;1;3;1;3;1;4;1;2711;62,7207892452489;010150002301;01015000230101304;010150002301013041;202207
1;10150;002301;013;05;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;1;1;2; ;1;70;2; ;2; ;2; ;2; ;2; ;1;2;2; ;1;1;1;1;1;1;1;1;1;2711;62,7207892452489;010150002301;01015000230101305;010150002301013051;202207
1;10150;002301;013;06;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;400;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;2; ;2; ;1;2711;62,7207892452489;010150002301;01015000230101306;010150002301013061;202207
1;10150;002301;013;07;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2711;62,7207892452489;010150002301;01015000230101307;010150002301013071;202207
1;10150;003806;030;01;1;1;1;3;2;1;2;1;2;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;2; ;1;2711;60,876970755554;010150003806;01015000380603001;010150003806030011;202207
1;10150;003806;030;02;1;1;1;2;3;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;1;1;2711;60,876970755554;010150003806;01015000380603002;010150003806030021;202207
1;10150;003806;030;03;1;1;1;4;2;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1;3;1;1;2; ;1;3;1;3;2; ;1;2711;60,876970755554;010150003806;01015000380603003;010150003806030031;202207
1;10150;003806;030;04;1;1;1;4;2;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;1;1;1;6;1;6;1;1;1;2711;60,876970755554;010150003806;01015000380603004;010150003806030041;202207
1;10150;003806;030;06;1;1;1;4;1;1;1;1;1;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;1;1;2; ;2; ;2; ;1;80;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2711;60,876970755554;010150003806;01015000380603006;010150003806030061;202207
1;10150;003806;030;07;1;1;1;4;2;1;1;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2711;60,876970755554;010150003806;01015000380603007;010150003806030071;202207
1;10150;003806;030;08;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2711;60,876970755554;010150003806;01015000380603008;010150003806030081;202207
1;10150;004101;014;01;1;1;1;2;2;1;3;1;3;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;3;2; ;2; ;2;2713;65,1470356867906;010150004101;01015000410101401;010150004101014011;202207
1;10150;004101;014;02;1;1;1;4;3;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2713;65,1470356867906;010150004101;01015000410101402;010150004101014021;202207
1;10150;004101;014;03;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;1;1;2; ;2; ;2; ;1;10;2; ;2; ;1;1;2; ;2; ;1;6;1;6;2; ;1;2713;65,1470356867906;010150004101;01015000410101403;010150004101014031;202207
1;10150;004101;014;04;1;1;2;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2713;65,1470356867906;010150004101;01015000410101404;010150004101014041;202207
1;10150;004101;014;05;1;1;4;2;2;1;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;2;2; ;2; ;2;2713;65,1470356867906;010150004101;01015000410101405;010150004101014051;202207
1;10150;004101;014;06;1;1;1;2;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;1;1;1;3;1;3;2; ;1;2713;65,1470356867906;010150004101;01015000410101406;010150004101014061;202207
1;10150;004101;014;07;1;1;2;2;2;1;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2713;65,1470356867906;010150004101;01015000410101407;010150004101014071;202207
1;10150;005103;030;01;1;1;3;6;3;5;2;3;2;1;0;0;2;1;1; ; ;1; ; ;1;2;1;2;1;65;2;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;172,391496855899;010150005103;01015000510303001;010150005103030011;202207
1;10150;005103;030;03;1;1;3;6;2;2;2;3;2;1;1;0;2;1;1; ; ;1; ; ;1;2;1;2;1;60;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;172,391496855899;010150005103;01015000510303003;010150005103030031;202207
1;10150;005103;030;05;1;5;1;3;2;4;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;1;2713;172,391496855899;010150005103;01015000510303005;010150005103030051;202207
1;10150;005103;030;06;1;1;2;6;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2713;172,391496855899;010150005103;01015000510303006;010150005103030061;202207
1;10150;005103;030;07;1;1;2;2;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;155;1;2;2;1;1;2; ;2; ;2; ;2; ;1;200;2; ;2; ;1;2;2; ;2; ;1;2;1;2;2; ;1;2713;172,391496855899;010150005103;01015000510303007;010150005103030071;202207
1;10150;005103;030;08;1;1;2;1;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;5;1;5;2; ;2;2713;172,391496855899;010150005103;01015000510303008;010150005103030081;202207
1;10150;005103;030;09;1;1;2;4;2;5;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;50;2;2;1;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2713;172,391496855899;010150005103;01015000510303009;010150005103030091;202207
1;10150;005302;030;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;350; ; ; ;1;1;1;1;2; ;2; ;2; ;1;100;2; ;2; ;1;1;1;1;1;1;1;5;1;5;1;2;1;2711;65,5466267500892;010150005302;01015000530203001;010150005302030011;202207
1;10150;005302;030;02;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1500; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1;1;1;1;2; ;1;2;1;2;1;2;1;2711;65,5466267500892;010150005302;01015000530203002;010150005302030021;202207
1;10150;005302;030;03;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;1;140;2; ;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;2;1;2;1;2;1;2711;65,5466267500892;010150005302;01015000530203003;010150005302030031;202207
1;10150;005302;030;04;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;1;1;2; ;1;100;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2711;65,5466267500892;010150005302;01015000530203004;010150005302030041;202207
1;10150;005302;030;06;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;1;1;1;1;1;2;2711;65,5466267500892;010150005302;01015000530203006;010150005302030061;202207
1;10150;005302;030;08;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;520;1;1;2;1;1;2; ;2; ;2; ;2; ;1;125;2; ;2; ;1;2;1;2;2; ;1;2;1;2;2; ;1;2711;65,5466267500892;010150005302;01015000530203008;010150005302030081;202207
1;10150;005302;030;09;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;2;2711;65,5466267500892;010150005302;01015000530203009;010150005302030091;202207
1;10150;005701;030;01;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;3;1;3;1;1;1;2712;87,8944854329421;010150005701;01015000570103001;010150005701030011;202207
1;10150;005701;030;02;1;1;2;6;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;1;1;1;1;1;1;1;1;1;2712;87,8944854329421;010150005701;01015000570103002;010150005701030021;202207
1;10150;005701;030;03;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;1;1;1;1;1;4;1;4;1;1;1;2712;87,8944854329421;010150005701;01015000570103003;010150005701030031;202207
1;10150;005701;030;04;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;1;2712;87,8944854329421;010150005701;01015000570103004;010150005701030041;202207
1;10150;005701;030;05;1;1;1;2;1;1;1;1;1;6;4;1;1;3;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;2;2; ;2; ;1;4;1;4;1;2;1;2712;87,8944854329421;010150005701;01015000570103005;010150005701030051;202207
1;10150;005701;030;06;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2712;87,8944854329421;010150005701;01015000570103006;010150005701030061;202207
1;10150;005701;030;07;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;1;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;2;2; ;2; ;1;5;1;5;1;2;1;2712;87,8944854329421;010150005701;01015000570103007;010150005701030071;202207
1;10150;005904;013;01;1;4;1;4;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2713;144,279529943841;010150005904;01015000590401301;010150005904013011;202207
1;10150;005904;013;02;1;1;1;2;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;1;1;1;2;1;2;1;1;1;2713;144,279529943841;010150005904;01015000590401302;010150005904013021;202207
1;10150;005904;013;03;1;1;2;6;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;1;1;1;25;2; ;2; ;2; ;2; ;2; ;1;1;1;1;2; ;1;3;1;3;2; ;1;2713;144,279529943841;010150005904;01015000590401303;010150005904013031;202207
1;10150;005904;013;04;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;144,279529943841;010150005904;01015000590401304;010150005904013041;202207
1;10150;005904;013;05;1;3;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2713;144,279529943841;010150005904;01015000590401305;010150005904013051;202207
1;10150;005904;013;06;1;1;1;2;2;1;2;1;2;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1;1;1;3;1;3;2; ;1;2713;144,279529943841;010150005904;01015000590401306;010150005904013061;202207
1;10150;005904;013;07;1;3;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2713;144,279529943841;010150005904;01015000590401307;010150005904013071;202207
1;10150;007501;030;01;1;1;2;2;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2712;95,1026049188983;010150007501;01015000750103001;010150007501030011;202207
1;10150;007501;030;02;1;1;2;2;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2712;95,1026049188983;010150007501;01015000750103002;010150007501030021;202207
1;10150;007501;030;03;1;1;1;2;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2712;95,1026049188983;010150007501;01015000750103003;010150007501030031;202207
1;10150;007501;030;04;1;1;1;2;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2712;95,1026049188983;010150007501;01015000750103004;010150007501030041;202207
1;10150;007501;030;05;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;2;1;2;2; ;1;2712;95,1026049188983;010150007501;01015000750103005;010150007501030051;202207
1;10150;007501;030;06;1;1;1;2;2;5;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2712;95,1026049188983;010150007501;01015000750103006;010150007501030061;202207
1;10150;007501;030;07;1;1;1;4;1;5;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2712;95,1026049188983;010150007501;01015000750103007;010150007501030071;202207
1;10150;007601;015;01;1;1;2;4;3;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;386,145848437165;010150007601;01015000760101501;010150007601015011;202207
1;10150;007601;015;02;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2712;386,145848437165;010150007601;01015000760101502;010150007601015021;202207
1;10150;007601;015;03;1;1;1;2;2;2;1;1;3;6;4;2;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;1;1;2; ;1;40;2; ;2; ;2; ;2; ;1;1;2; ;1;1;1;5;1;5;1;1;1;2712;386,145848437165;010150007601;01015000760101503;010150007601015031;202207
1;10150;007601;015;04;1;1;1;2;2;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1;1;1;1;1;1;1;3;1;3;1;1;1;2712;386,145848437165;010150007601;01015000760101504;010150007601015041;202207
1;10150;007601;015;05;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;1;1;1;1;1;1;1;3;1;3;1;1;1;2712;386,145848437165;010150007601;01015000760101505;010150007601015051;202207
1;10150;007601;015;06;1;1;2;6;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;1;1;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;1;1;1;2;1;2;2; ;1;2712;386,145848437165;010150007601;01015000760101506;010150007601015061;202207
1;10150;007601;015;07;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;1;1;1;1;2;1;2712;386,145848437165;010150007601;01015000760101507;010150007601015071;202207
1;10150;008202;015;01;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2713;174,850322012509;010150008202;01015000820201501;010150008202015011;202207
1;10150;008202;015;02;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;2; ;1;2713;174,850322012509;010150008202;01015000820201502;010150008202015021;202207
1;10150;008202;015;04;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2713;174,850322012509;010150008202;01015000820201504;010150008202015041;202207
1;10150;008202;015;05;1;1;2;1;1;1;2;1;2;4;3;0;1;2;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;1;1;1;3;1;3;1;1;1;2713;174,850322012509;010150008202;01015000820201505;010150008202015051;202207
1;10150;008202;015;06;1;1;2;2;1;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;1;1;2713;174,850322012509;010150008202;01015000820201506;010150008202015061;202207
1;10150;008202;015;07;1;1;2;2;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;2713;174,850322012509;010150008202;01015000820201507;010150008202015071;202207
1;10150;008202;015;08;1;1;2;4;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;260;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1;1;2; ;2; ;1;3;1;3;2; ;1;2713;174,850322012509;010150008202;01015000820201508;010150008202015081;202207
1;10150;009903;014;01;1;1;1;2;2;4;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;1;2; ;1;2713;126,214523816641;010150009903;01015000990301401;010150009903014011;202207
1;10150;009903;014;02;1;1;1;2;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;2;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1;1;1;2;1;2;1;2;1;2713;126,214523816641;010150009903;01015000990301402;010150009903014021;202207
1;10150;009903;014;03;1;1;1;2;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;1;1;2; ;2; ;1;1;1;1;2; ;1;2713;126,214523816641;010150009903;01015000990301403;010150009903014031;202207
1;10150;009903;014;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2713;126,214523816641;010150009903;01015000990301404;010150009903014041;202207
1;10150;009903;014;05;1;1;1;2;2;3;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2713;126,214523816641;010150009903;01015000990301405;010150009903014051;202207
1;10150;009903;014;06;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2713;126,214523816641;010150009903;01015000990301406;010150009903014061;202207
1;10150;009903;014;07;1;1;1;4;2;1;2;1;1;6;4;0;1;1;1; ; ;1; ; ;2;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;1;2;2; ;1;1;1;5;1;5;1;1;1;2713;126,214523816641;010150009903;01015000990301407;010150009903014071;202207
1;10150;010102;013;01;1;1;3;3;1;4;2;1;1;1;0;0;2;1;1; ; ;1; ; ;1;2;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;2;2713;146,616001695092;010150010102;01015001010201301;010150010102013011;202207
1;10150;010102;013;02;1;1;1;2;1;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;1;1;1;5;1;5;2; ;1;2713;146,616001695092;010150010102;01015001010201302;010150010102013021;202207
1;10150;010102;013;03;1;3;1;2;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2713;146,616001695092;010150010102;01015001010201303;010150010102013031;202207
1;10150;010102;013;04;1;1;1;2;3;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;5;1;5;2; ;1;2713;146,616001695092;010150010102;01015001010201304;010150010102013041;202207
1;10150;010102;013;05;1;1;1;4;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1;1;1;1;1;1;2; ;1;2713;146,616001695092;010150010102;01015001010201305;010150010102013051;202207
1;10150;010102;013;06;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;2; ;1;1;1;1;1;1;1;2;1;2713;146,616001695092;010150010102;01015001010201306;010150010102013061;202207
1;10150;010102;013;07;1;3;1;2;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2713;146,616001695092;010150010102;01015001010201307;010150010102013071;202207
1;10150;010702;013;01;1;1;2;3;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;2;1;2713;166,983764607348;010150010702;01015001070201301;010150010702013011;202207
