X,Y,PRECIPITATION(mm),PL3
0.484089871275704,2.4628757574283506,0.0,H
0.30932773295535293,2.7023538542583023,0.0,M
0.004775217342380522,2.279994999402265,0.0,H
0.05880991406590596,2.3892763327015065,0.0,H
0.30563070514699486,2.299780396488184,0.0,H
-1.172573634887828,1.7662024433133214,0.0,H
0.4840364570475066,2.2791684247218105,0.0,M
-0.3812336964879,2.369527562334351,0.0,H
-0.9760010973068228,1.7571345588929372,5.7,H
0.037721592779044195,2.13966751656378,0.0,M
0.4701315400264896,2.618124583565939,0.0,H
0.19596300461796612,2.512369101231166,33.1,M
0.19157855006857039,2.2719369839750447,0.0,H
0.455531733718888,2.7018680277865283,1.7,H
0.8771937290407029,2.5217912605391564,0.0,H
1.8857693344217281,1.6260301403586077,0.0,M
-0.15767397165728597,2.4649622550176744,0.0,H
-2.0626000686447297,3.262710676236365,0.0,M
-1.684356425011962,2.1738085089356245,0.0,M
0.021962921795194264,2.419900334738234,1.0,H
-1.0453008506620662,2.003733048987604,19.5,H
-1.2648842204947657,1.7877829590706331,23.4,H
-0.2597535167200862,2.737704898368622,0.0,M
-1.0338821590829628,2.309109716130862,0.1,M
-0.2191923953999406,2.9919817335336183,3.7,M
-1.0833970257854209,2.6468567933530713,5.8,M
-1.2726135279171422,1.8433813519080327,14.1,H
-3.023538016427265,-1.465543538493169,0.0,M
-2.349292142762679,-2.0682665273009517,0.0,M
-1.7791302931563113,1.5657571331383222,0.0,M
-1.2618025732226867,1.8386827530078718,0.0,M
-0.5078062097433592,2.6823558401796888,0.0,M
-1.470587131210785,2.2524372332025666,0.0,H
-0.20062823279378922,2.7125907011943475,0.9,H
-0.20791660367878892,2.641830934392789,3.2,M
0.05365434789508287,2.5194287469487904,0.5,H
-0.3085820260692991,2.5916938733552164,4.1,H
-0.9657962957694934,1.5778902100836818,18.3,M
-0.5298268309323013,1.8142170568110736,0.1,M
-0.17340664457083432,2.213217146061065,4.3,M
-0.598891758653453,2.0127912612630685,18.8,M
0.6869850403776244,2.2682485653687414,5.7,M
0.4512576050104118,2.0304596952218152,0.0,M
1.4231936732918382,1.932490560986543,0.0,M
1.016119157850402,2.3169811947983927,1.0,M
0.5295068380086556,2.40233688488981,5.2,M
1.9665570918477857,0.8689955146622909,0.0,M
1.544640909773032,2.3712832938844612,0.0,M
0.7826696002657437,2.4898851975181224,2.4,H
0.0004415682985134313,2.5299999614658963,0.1,M
-0.0240502941036722,2.59988876365,2.4,M
-1.9722647279305334,1.9592273586700186,0.0,M
1.143631205467415,2.445834758498854,0.3,M
1.013046367584392,2.4811563951359594,4.3,M
-0.1949796630969007,2.522475556071578,13.7,M
0.5888504942349596,1.75378308106768,5.0,M
-0.1242821332435559,1.5149105423609774,5.4,M
1.0279809267530773,1.7155917970869075,0.0,M
0.5199885023270088,1.858631743365994,2.0,M
0.18743113780796244,2.0715379717929414,7.1,M
0.35722805972388544,2.373265285075798,0.2,M
-0.53235709710056,2.7387398418189823,2.1,M
0.8863541378062761,2.0462835439874145,0.0,M
1.1683311515900838,2.434132765529479,0.5,M
0.8036276681837978,2.5881040494789755,2.2,M
0.7443280568287144,1.6717881874859597,2.7,M
-0.8218176443255272,1.7003784659114263,0.0,M
-0.14017359458199172,1.2924207377560775,40.3,M
-0.27714701633948013,1.2905772085908398,27.1,M
-0.1614872723516914,1.4107876739142609,5.7,M
0.13779132337333172,1.2323203930808846,16.5,M
-0.664930114924779,1.1633864114154506,16.8,M
1.0708742182509816,0.9325386901814575,0.0,M
0.7650492948641479,1.1843984027462506,0.0,M
1.390035319607658,1.3818110617024442,0.0,M
0.3135988624115843,1.7623154523223588,0.0,M
1.1048373433012475,1.1847929966230561,0.1,M
-0.0871932810683679,1.6977624485588474,0.0,M
0.4383393076028831,1.5699549838801827,0.0,M
0.8712163425202184,1.1590867459020027,1.7,M
0.653709367851085,1.438424159413257,0.0,M
0.1626225520996705,1.8930277086056055,0.0,M
-0.8449006960307508,0.9347421108769802,16.1,M
-1.1661135181497035,0.719082236457362,36.5,M
-0.995976923737499,0.6512526141079111,26.5,M
-0.11105324733967463,1.194850273572096,26.5,M
-0.7838404575412294,0.8953737415859122,18.6,M
-0.7241752259536118,1.115558264778239,6.3,M
-0.6552303546064892,0.9813629208413441,9.7,M
-0.4260812384917939,1.3020579012491338,11.4,M
-0.9756145223060584,1.1915436642714867,25.1,H
-0.7375621063770287,1.201708009142271,0.0,H
-0.7901170771036121,1.345107804032541,3.2,M
-0.9487997825024823,1.4466094748491183,0.7,H
-0.9498641071745443,1.1738220384289546,12.6,M
-0.6501107543510629,0.8624128982552915,10.7,M
-1.1266960025986166,0.4934127255435333,19.3,M
-0.8218176443255272,1.7003784659114263,7.6,M
-0.8218176443255272,1.7003784659114263,8.6,M
-0.8218176443255272,1.7003784659114263,7.5,M
-0.8218176443255272,1.7003784659114263,2.0,M
-0.02271441941714564,1.3698116860176592,9.9,M
-1.6245247071638007,0.5650836007303406,15.8,M
-0.5242000259140702,1.6171624324203453,0.1,M
-0.5497479457432183,1.6297782659463562,0.1,M
-0.3389581873688204,1.3789515391106546,0.0,M
-0.9491260742459436,1.1872487924552644,1.7,M
1.3625007244086296,1.0982220977497947,0.1,M
1.2614041346023632,-0.14751138670646105,4.2,M
0.9308419832652136,1.517212312826021,0.1,M
-0.28277313000685855,1.6560312065133689,0.0,M
-0.5717935111765575,1.8014305927724177,0.0,M
-1.084307231222871,0.9626930083457504,23.2,M
-0.0762367233985795,1.3678771735815496,20.5,M
-0.5509356226584843,1.0997135716566875,19.2,M
-0.45373338184463885,1.6383302530930164,2.3,M
-0.8194396203478451,1.4436477093128293,0.6,M
-1.147310939152491,1.1437122054525035,12.8,M
-0.9643803242463959,1.1748917355256254,2.4,M
0.17118726976808904,1.5706988631400187,9.9,M
-1.4275149110714371,0.9231474306245492,1.3,M
-0.4586032195686992,1.2377734392857296,40.0,M
-0.7912552162804356,1.297811690003215,5.4,M
0.7078851005878531,1.5125470850078435,1.0,M
0.3483306615920328,1.4075388982883765,0.0,M
-2.608798233976422,-0.519395585658468,0.0,M
-2.3147242838188,0.4056494667807954,0.0,M
-0.9727239269318024,1.3819942698775467,9.1,M
-1.0961920580254358,1.2730918945315608,0.3,M
-1.2627820671837688,0.9661684381095708,2.8,M
-1.0946682166006454,0.5608934796949974,10.2,M
-0.9762754553931231,1.254984555760329,6.8,M
-0.1994386561904132,1.3857215529885367,10.8,M
0.8567930126870422,0.8544037297499713,0.0,H
-0.8607947951129814,1.1418985597269138,14.9,M
-0.8909333385574534,0.7112227402487,10.3,M
-0.6790076410548127,0.7877490865682921,9.6,M
-0.8628017093554968,1.2024862620143455,3.2,M
1.632947818028801,0.43540948955549524,0.0,M
-1.053399201764808,1.2438850918478221,0.0,M
-0.662049081321406,-2.3380742105248675,0.0,L
0.6486528013328111,2.0288295993806615,0.2,M
-1.0044803715366317,1.3466325345830725,0.0,M
-1.7154224905604336,0.7444633495877677,0.2,M
-1.365855715439061,0.30730793123909267,5.4,M
-1.369821711254429,1.3021860386964632,0.0,M
-1.0793868565236666,1.1945811039707426,11.2,M
-0.39320166805586226,1.3748790667684514,2.6,M
0.3437948016593506,1.736290624968069,0.0,M
-0.9874337710989157,1.3094176368498225,0.2,M
0.2987631350112079,1.5413113212969907,13.5,M
-0.8995260732659206,1.0857959492993117,3.7,M
-0.6626456434916058,1.908219261814951,0.7,M
-1.194908257126283,-0.11042761000505594,23.6,M
-0.6317701902404473,0.7880142300260503,6.0,M
1.0021570631790304,1.156106059460109,14.0,M
1.453736706707027,0.2775780747332315,8.6,M
-0.29240263010599477,1.8672441463041454,0.1,M
0.009103590050450038,1.6299745779146966,0.1,M
-1.3885425137909242,0.45116481178742335,0.1,M
1.23578657423704,1.1527929315082914,0.1,M
0.7873718573403481,1.358287730294436,0.0,M
-0.24192698500614365,1.1651486316886086,0.0,M
-1.2869601128858927,-0.5251986936776689,1.7,M
1.1324383405325675,1.200034751535073,0.0,M
-1.8755481061143424,0.23327944969692987,12.1,M
-1.786293172753903,0.7307918314901956,0.0,M
-0.12658639640925082,1.6451370411744184,0.5,M
-2.1889785639324013,-0.06687934392951206,0.0,L
-1.6313993251610734,0.6050919284406243,17.5,M
-0.8813485253429031,1.2871770573141406,2.5,M
0.8681438102630905,1.610970615716464,3.5,M
-0.8697717499884897,1.0713996000195072,0.6,M
-0.7276573864922921,1.1252176357857209,2.5,M
-1.933410856152368,-0.3779185908528009,1.3,M
-1.2359482167852747,1.4692964321148063,0.0,M
1.6750282400762782,0.7853536750706439,0.0,M
0.5876292957030077,1.7330873638774207,0.5,M
-0.4505199700182213,1.5248382722816152,0.0,M
1.1807420021746178,1.1668111776550116,0.0,M
-0.18039742132396902,1.8009877207742597,0.0,M
0.05288047404021179,1.4490354224328965,0.0,M
0.06434340623389323,1.7888431809619927,0.1,M
-1.295741077573284,0.6727964475896292,5.8,M
1.3182425537121254,1.0414588660060147,0.0,M
-0.03593664077266547,1.5595860213050055,0.3,M
-1.1745913668869528,1.4163103900044793,0.0,M
0.4240576905181927,1.6152631597087752,0.0,M
-1.5756310537124698,0.41747668506987534,0.9,M
-2.32299283194686,-0.41629833379861997,0.1,M
1.3013408626372227,1.2435883399383452,0.4,M
1.3757427425449174,1.1136569967162193,2.7,M
-2.5799064659423743,0.22843517020968632,0.0,L
-2.3120153234266754,0.3608117850628578,0.0,L
-2.4197282121654897,0.22319359141876005,0.0,L
-1.499146421916464,1.5271411217222408,0.0,L
-0.9713489707816341,1.9516355133480896,0.0,L
-2.0030611995175,1.2289205958838492,0.1,L
0.5512319694593291,1.6924961789752995,0.0,M
0.17255789774679503,1.5705488760064765,0.0,M
-0.8218176443255272,1.7003784659114263,0.0,M
-0.8218176443255272,1.7003784659114263,0.9,M
0.8747006597958346,1.7204065669930266,4.0,M
1.54464626598839,1.0181197930342603,0.0,M
0.29109897662347756,1.86744782679698,0.0,M
-2.276374291471239,0.5836266658822375,0.0,M
-1.8228913202807613,1.12101170129712,0.0,M
-1.3672049002070275,0.8689941086393466,1.2,M
0.4474652876713335,-1.6711298023580368,15.9,M
-1.3761164794278642,0.8357053518119055,0.0,M
-1.2457333373072241,1.4741263352648597,0.0,M
-1.8551601349292726,0.6627826746145399,0.4,M
-1.157124143686688,1.0162006278768723,6.7,M
-0.2728836940787306,1.5257897920440895,0.9,M
-1.0604663895345594,1.2246677250044342,0.5,M
-0.06111612243858823,1.7589385491193463,0.1,M
-1.26967958818697,1.130448470007088,1.3,M
-1.6007666510275516,0.731536826795505,0.4,M
-2.018398956957628,0.4593099721891073,0.0,M
-0.2013642982448341,1.5872783055886468,0.1,M
0.25269206952572515,1.5900461370660937,1.9,M
-0.8056526348542602,1.1080721239848912,0.5,M
-1.0911398063129192,0.8611120270205295,0.2,M
-1.0679948139609752,1.4364842767508672,0.0,M
-1.0241048558759802,0.6630303493590909,8.0,M
-1.2944598964130922,0.4171013984371269,22.8,M
1.3017409974187983,0.8039716261405697,0.0,M
-1.4697350349000864,0.6323598083269066,0.2,M
-2.1211518260082185,-0.2833988902977599,0.0,L
-2.777350085925048,-0.7990159574202051,0.0,L
-3.265784836675113,-1.3661073898280853,0.0,M
-2.7419682359534336,0.6587944998422616,0.0,M
1.015724842763072,1.3631958934041477,0.4,M
-1.4614947944921193,0.23330873466811844,5.8,M
-2.162434798992599,0.544771273201734,0.0,M
0.5833284781881387,1.6817038641017361,0.0,M
-1.7035072708576973,0.3016006931937653,0.1,M
-1.7252772673342303,0.3478769190672623,0.2,M
-0.7339620716368566,1.3991782150242813,0.9,M
0.6169404035366158,1.6483278006768187,0.9,M
-2.0779177842337613,-0.6916340665157092,0.1,M
-2.6691568916555144,-0.4687232528132922,0.0,M
-0.07334763715996191,1.8585532341375242,0.0,M
-0.9834161418360382,1.602277345523028,1.5,M
0.06381929466229985,1.3685127319936803,2.9,M
0.9648619271621107,1.4117866203902831,0.0,M
-1.0010353466223498,1.6967110050956444,0.0,M
-1.3591548741182498,0.04793775297826014,7.0,M
-1.1590870402727242,1.0290856296109747,16.3,M
-2.4003845510678716,-0.307496352815268,0.0,M
-2.3035327007404485,0.6736001014098911,0.0,L
-1.3070538999570798,1.1025924462860193,7.1,M
-0.11087265609686345,1.405634111043847,9.2,M
-0.38231628600805717,1.126913598042461,18.9,M
-1.3043201640056172,0.20285194050922967,14.1,M
-1.0900917461366713,0.971236317795367,0.0,M
-1.8089698278350566,-0.5118868644362791,2.4,M
-1.1051678618857734,0.8594207334331817,11.7,M
0.47996449660796325,1.3045053016357826,0.0,M
0.5217728834573793,1.5231063843634076,0.0,M
0.9902263183879004,1.282127855703925,0.0,M
-0.33285144617726653,1.605867340342191,0.0,H
-1.3040512972316756,0.41994072699416074,13.6,M
-1.1703844685490195,0.82164481120447,12.4,M
0.7968352298483057,1.3527577818931955,14.1,M
0.972802952356331,1.4787002454476046,0.0,M
-0.6968435292613635,1.5725168030029337,10.5,M
-1.3268978507829576,-0.5594122751491677,1.9,M
-0.1368319121379608,1.312888810151366,1.0,M
-1.1021848241470593,1.0321281962139761,3.4,M
-1.5508036667933394,0.8322307294616877,0.0,M
-0.8377190954771234,1.5250661353111838,5.8,M
-0.18887917807401197,1.9508779193199366,0.0,M
0.22182870045123212,1.9172094376087652,0.7,M
-1.084121297530149,1.4867013863723764,1.1,M
-1.3942261541325485,1.1542241684927428,13.5,M
-1.3152719574814002,0.6785717927110186,0.4,H
-0.9665037904651843,0.9136577165527752,2.4,M
-0.9583531400113726,1.1539320859696822,2.4,M
-1.4804243649086055,0.5520359587789112,0.2,M
-1.0600563457561223,1.3417825993141277,0.0,M
-1.1532746239242464,1.0505035182294191,0.1,H
-0.554084724744577,1.670505946653506,15.6,M
-1.1889130984076726,1.0856268440097951,2.9,M
-0.8218176443255272,1.7003784659114263,1.2,M
-0.8218176443255272,1.7003784659114263,1.4,M
-1.6592330630434324,0.795327380707787,0.0,M
-0.9856193042887542,0.9801298827264434,0.2,H
-0.4889312410341183,1.2690729851119034,3.7,M
-0.8366870962284907,1.5597611044659168,12.5,M
-0.8218176443255272,1.7003784659114263,4.4,H
0.5084432713472565,1.1637806665440444,22.9,H
1.507482026857611,0.5055669477935334,0.1,M
0.38402367867764553,1.4913503324889454,0.0,M
-2.263246844451138,0.2758871528033992,0.0,M
-0.9184511907844154,1.4778522964581708,0.9,M
-1.271983449477971,0.6961020789037494,6.3,H
-1.3152516012455138,0.8388761681089243,7.2,M
-1.270170081294973,0.5887851599549038,3.5,M
-1.0640944421577798,1.4018926557225857,1.0,M
-1.044820775820343,1.171857306336474,5.6,M
-0.35229874679568235,1.560732389939477,10.8,M
-0.5783890920491266,1.4272582310845459,0.4,M
0.6867887317039418,1.587835393863133,6.4,M
0.053414093172637775,1.709165566775362,0.6,M
-0.5260335710929855,1.7109613327258921,0.2,M
-0.9673505596258981,1.2869859730360165,2.7,M
-0.935487393778585,1.0280872220202673,0.0,M
-0.18507368724833984,1.6898957749779433,0.0,M
0.4204154818207092,1.7090496840775171,0.0,M
0.9440094029341197,1.2293682309104814,0.0,H
0.012372475685293092,1.3899449348249076,0.0,M
0.47577165497903345,0.9806841144418073,2.2,M
-0.45242974179407736,1.9994517570424508,2.7,M
-0.03610218585068573,1.5095683595573943,0.4,M
-0.12463271212915127,1.4245584182711961,0.3,M
-0.7949789505492191,1.1157546630795063,0.4,M
1.1155728533692477,1.215729085292276,0.2,M
0.10735301861537351,1.5162042505527304,0.2,M
0.9750436378929609,1.1529917190528562,0.2,M
0.015156231156187777,1.669931222732583,9.2,M
-0.7732811840701869,1.0325387209993677,7.2,M
-0.1903562944190517,0.16206320117487286,4.4,M
0.4928957773997829,0.08398662168145386,0.0,M
0.5563001891980837,0.27373362873088203,2.5,M
-0.21140252945569943,0.5293476839844792,3.6,M
0.12582976981801194,0.4735682305935926,2.8,M
-0.18852331932454242,0.39756629393203924,11.4,M
0.5381509831753324,0.536650276537172,0.2,M
-0.4975321969984807,0.9922508316700295,0.8,M
0.058497277063194034,0.43609410518395214,3.3,M
0.2523443877932001,0.18006196141682743,4.4,M
0.4908510951490509,0.19991298704930965,0.2,M
0.22692485373346843,0.18056885323345204,0.0,M
-0.0205613002754466,0.29929455880617495,0.0,M
1.208606707399231,0.5551304592882553,0.1,M
0.611203527382149,1.3917004879339587,0.0,M
0.253298003448771,1.670909968085913,0.1,M
1.0779773873868659,1.503484204201224,0.0,M
-1.2303704883264086,0.27164031632921276,0.4,M
-0.8620481786260512,1.2761163496043408,9.3,M
-1.1152844066861765,0.9109010331548993,15.1,M
-0.7157190318942354,1.0248152357300209,21.8,M
0.2470685403678042,1.398340851280732,6.8,M
-0.18648774156689635,1.2360106481116084,27.1,M
1.4775136313038986,0.559779840036391,0.2,M
1.4750418401741952,0.3669490015458882,0.1,M
-0.5388367412138221,1.4852794236499975,4.1,M
-0.6736638446798147,1.3290135531179545,0.5,M
-0.76391213832954,1.6739289844293843,0.1,M
-1.382869099137862,0.9539774916892105,0.5,M
1.1799033129186611,0.7157011751866611,0.0,M
0.36992840957926254,1.5771978226545196,0.0,M
1.3080006954322843,1.054293213839803,3.4,M
1.73795519604131,0.5055805935288771,0.7,M
1.8984469543914158,0.39937346101356974,0.1,M
1.975716005466107,0.46631133992757373,0.0,M
-1.2621641158191848,1.5514321592446043,0.0,M
0.23284139014700747,2.0467986923570205,0.0,M
-0.8083309828944225,1.55212790133189,8.5,M
-1.594321916651105,0.7454781191194998,13.4,M
-1.284449047657099,0.9707165621193301,7.8,M
0.17501142804903413,1.7110730551476279,0.1,M
0.10416244476317695,1.5765627755027576,5.1,M
-0.4182700617132911,1.241430688953016,0.0,M
-0.27588429312071616,1.5150867489385824,0.1,M
-1.212532296174894,0.6796068206932875,29.4,M
-1.1083603196256957,0.5779596888012397,20.0,M
0.5543132418375545,1.3290360529058423,0.0,M
-0.9459549788966065,1.2025261651626216,1.7,M
-1.332198370976032,0.772559059469764,24.9,M
-0.5738038554357886,1.5363427792934181,7.8,M
-1.0448973586796375,0.9166730659424422,3.4,M
-1.0698398002919427,1.216487896245292,0.1,M
-1.7614884140018683,0.31821151352077565,0.0,M
-1.2815632240807413,0.9745233207490601,0.0,M
-1.3537558933514757,0.8147054567241759,0.0,M
-0.16400224558196694,1.8125957253188238,0.4,M
-0.9273616126773577,1.2792186831548586,0.0,H
-1.1080562034319204,0.888037977811782,1.1,M
-1.116743919805297,0.08534059747799233,4.7,M
1.5818427915806625,0.2403609425932113,0.1,M
-1.0974743234759463,0.8692238545455444,19.2,M
-1.2955014101208187,0.8509853678971047,11.9,M
-1.4252106412966667,-0.6585397694404982,21.4,M
-1.7244636709836463,0.44116328888247985,27.1,M
-1.899652798001553,-0.7705966824772025,3.1,M
-0.5635293507345415,1.6989804798350998,0.2,M
1.094389024202535,1.1117160895233205,0.0,M
0.5541592142740568,1.5753753728033075,0.1,M
1.3425781985787915,0.7126596527802928,0.0,M
1.2033118668436136,1.0545333333343894,0.0,M
-2.448127889222515,0.09575927114861703,0.1,L
-0.18262104850657732,1.7404452167886117,0.0,M
-0.6943191745576168,1.7900616983337836,2.1,M
0.7119165031634469,1.432890397945192,3.2,M
-1.460625115024094,0.4554934394267952,0.5,M
-0.21679937073093292,1.2817948481916566,3.6,M
1.2520346716751631,-0.6264257185997923,0.9,M
-1.3971965051228181,0.3877395080109619,3.1,M
-0.8210318867284673,1.1708145203127152,7.0,M
1.8688379519125935,-0.06591441034510792,0.0,H
-0.8845706881424783,1.1362810821619544,0.2,M
-1.352338837371131,0.5762635412185102,5.6,M
1.0511560597098548,1.219496182091298,0.2,M
-0.699004946585195,1.258964687610192,0.0,M
1.2800772628843067,1.1932737326559324,0.0,M
-1.9923896025805228,-0.2654876108767139,0.3,M
-1.7525047607432576,-0.7843003656586021,0.1,M
-2.2882187667607155,-0.0903043489765126,1.1,M
-1.9796923751384503,0.034901286776872785,0.0,M
-0.0978826515024427,1.8073513732904434,0.0,M
-0.5842342848052899,1.1836681547030197,5.9,M
-1.1800779713073042,1.2650359606095145,0.0,M
-1.478434690964626,-0.353030968262461,0.9,M
-1.9680011826674753,0.7609673744776566,0.1,M
-0.9856616112908058,0.95150995161775,0.0,M
-1.027572127512275,1.4534426451566285,0.1,M
-2.400681998035046,0.21172138368729101,0.0,L
-2.5145178444727527,0.16613250683747222,0.0,L
-0.9512347986270506,1.4569668348596527,0.0,M
0.05018024820848407,1.5792029453777419,0.0,M
-1.6940000513639861,0.9658487593711615,0.7,M
1.3861314715745674,0.5465707122692585,0.2,M
-1.3903913527212592,0.5071606119149503,11.9,M
-1.426905526399356,0.09402456450830567,5.9,M
-2.3976097739408933,-0.3284316852910173,1.0,M
1.0911645777840255,1.2376832648902583,0.0,M
-0.7953055515557582,1.2599956665261158,0.2,M
1.1750489374541877,-1.6675910753502445,0.6,M
-1.920974071061898,-0.7976582089516023,0.8,M
-1.6468224924921928,0.820716563876837,0.0,M
-0.09582447925448462,1.2864360338452927,1.5,M
-1.0498820215059392,1.0145677606343515,2.0,M
-1.0930630292194752,0.6063936132196187,0.6,M
1.4340655600801835,0.6140488330677862,0.2,M
-2.256091666535893,-0.6210075621015382,0.3,M
-2.0089960363600863,0.8202651558425861,0.4,M
1.35083071236862,0.3677721937853457,0.4,M
1.4848638809079977,0.9448699673366912,0.3,M
1.0138345575285785,1.0505900675148376,0.0,M
0.9638609964209216,1.2266099541331255,3.4,M
-1.5633070124138089,0.931918014064441,0.0,M
1.8064593650835679,0.29258257347605776,0.0,M
1.5928119882591067,0.7248792796445978,0.1,M
1.9099998836361467,0.0006667157607222848,0.1,M
-1.4750252866127374,-0.2725810042042771,0.0,M
-0.9533175014309959,1.6666090547772032,0.0,M
-3.060564759549173,-0.3454610724896666,0.1,L
-2.7286915660778726,-0.7117881266328386,0.0,L
-1.765005166189685,-1.4115086834035848,0.0,M
-2.7084731345885245,0.34215972763055136,0.0,L
-0.4208259681797212,1.502166936297561,0.3,M
0.31488757345716034,1.8230046121944568,0.0,M
0.9928206410675706,1.4532402329519294,0.6,M
1.4815911485958604,0.15807488226280442,0.0,M
1.8979834483193254,0.0875147410776192,0.1,M
-2.7698913113900425,0.5801742178742089,0.0,L
-2.8698319704062296,-0.031055782622560278,0.0,L
-2.945868947184477,-0.44972896950743796,0.0,L
-2.9523135022847065,0.21317829211111386,0.0,L
-2.525095532443374,-0.2747590799855655,0.0,L
-1.9294828306879432,1.1180322026133422,0.0,L
-2.417067899942137,0.4575836175709389,0.0,L
-2.304630544180967,0.6330703395580467,0.0,M
0.08708378357601493,1.5976283718806719,0.0,M
-1.4362963039227612,1.289167532688368,0.0,M
-2.978951417251355,0.07904716096193377,0.0,L
-2.44274594959917,0.2908474268699146,0.0,L
