 año,id_diee,ciiu_seccion,ciiu_division,ciiu_clase,sector_economico,tam_empresa,provincia,tic1_inversion,tic2_valor_inversion,tic31_computadoras,tic32_pda,tic33_smartphone,tic34_notebooks,tic35_tablets,tic36_otros,tic4_personal_total_comp,tic41_personal_comp_m,tic42_personal_comp_h,tic5_conexion_internet,tic6_personal_total_int,tic61_personal_int_m,tic62_personal_int_h,tic7a_bandaanchafija,tic7b_bandaanchamovil,tic7c_otros_1412,tic8_web,tic9_transacciones,tic91_total_compras,tic92_total_ventas,tic10_interaccion_adm_pub,tic101_obtener_info_publicas,tic102_impreso_publicos,tic103_devolver_impresos,tic104_gestion_electronica,tic105_declaracion_impuestos,tic106_tramites_iess,tic107_portal_compras_publicas,tic111_gestion_cliente,tic112_control_pedidos,tic113_gestion_inventarios,tic114_gestion_finanzas,tic115_gestion_rrhh,tic116_soporte_ventas,tic117_id,tic118_gestion_conocimiento,tic121_telefonos_celulares,tic122_correo_electronico,tic123_redes_sociales,tic124_mensajeria_especializada,tic125_fax,tic126_call_center,tic127_otros_1434,tic128_ninguno,tic131_sistemas_operativos,tic132_navegador_internet,tic133_aplicaciones_ofimaticas,tic134_erp_crm,tic135_seguridad,tic14_especialistas_tic,tic141_especialistas_tic_m,tic142_especialistas_tic_h,tic151_personal_conoc_tic,tic151_personal_conoc_tic_m,tic152_personal_conoc_tic_h,tic16_intranet,tic17_firma_digital,k
2015,13706098091,M,M73,M7310,4,4,209,1,19000,23,20,0,0,0,0,23,10,13,1,23,10,13,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,1,2,3,3,1,1,1,2,1,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,1,1
2015,13706111098,G,G46,G4661,3,5,209,1,10419,40,0,31,23,0,8,31,13,18,1,31,13,18,1,1,2,2,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2015,13706113091,G,G47,G4711,3,4,209,1,3224,30,0,20,0,0,0,30,17,13,1,17,17,0,1,2,2,1,2, , ,2, , , , , , , ,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13706123096,Q,Q86,Q8620,4,4,209,1,13259,83,0,0,0,0,0,41,31,10,1,13,11,2,1,2,2,1,2, , ,2, , , , , , , ,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,1,1,1
2015,13706128098,Q,Q86,Q8610,4,5,209,1,35000,200,0,0,0,0,0,280,200,80,1,280,200,80,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,3,3,3,1,3,3,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1
2015,13706143097,G,G46,G4653,3,3,209,2,0,0,0,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,1,2,2,2,2,2,2,2,2,2, , ,0,0,0,1,1,1
2015,13706145090,C,C10,C1061,1,2,209,1,4289,6,0,0,1,0,0,6,4,2,1,6,4,2,1,2,2,2,2, , ,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,0,1,1,0,1,1,2,1
2015,13706157098,M,M71,M7110,4,2,209,1,7279,24,0,0,0,0,3,20,5,15,1,20,5,15,1,2,2,1,2, , ,1,1,1,1,2,1,1,1,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2,1,1,1,2,2,2, , ,20,5,15,2,2,1
2015,13706158094,C,C10,C1030,1,5,212,1,15000,150,0,10,10,0,0,128,48,80,1,128,48,80,1,1,2,1,1,1,0,1,2,2,2,2,1,1,2,3,3,3,3,2,2,2,3,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,4,5,1,4,1,1,1
2015,13706190095,Q,Q86,Q8610,4,5,209,1,38797,112,0,0,0,0,0,118,76,42,1,118,76,42,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,3,3,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,3,4,1,3,1,1,1
2015,13706195097,G,G46,G4662,3,3,209,1,2241,15,0,0,0,0,6,14,11,3,1,3,0,3,1,2,2,1,2, , ,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,0,1,14,11,3,2,1,1
2015,13706199092,C,C17,C1709,1,5,209,1,65678,120,0,0,0,0,0,120,70,50,1,120,70,50,1,2,2,1,1,10,0,2, , , , , , , ,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2, , ,2,0,2,2,1,1
2015,13706204096,G,G46,G4669,3,5,209,1,158446,29,0,0,22,0,0,51,32,19,1,51,32,19,1,1,2,1,1,95,0,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,1,1
2015,13706207095,C,C25,C2599,1,4,209,1,1000,8,0,0,0,0,0,8,4,4,1,8,4,4,1,2,2,1,1,50,50,1,1,1,1,1,1,1,2,3,1,1,1,2,3,3,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2, , ,0,0,0,1,1,1
2015,13706210096,C,C13,C1392,1,5,209,1,12548,58,0,0,6,0,0,52,18,34,1,34,18,16,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,0,2,2,0,2,1,1,1
2015,13706215098,G,G46,G4649,3,4,209,2,0,6,0,0,0,0,0,6,3,3,1,6,3,3,1,2,2,1,2, , ,2, , , , , , , ,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,2,1,1,1,2,2,2, , ,0,0,0,1,1,1
2015,13706223091,G,G46,G4652,3,2,209,1,4506,12,0,0,0,1,0,12,5,7,1,12,5,7,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3,1,1,1,2,2,2,2,2,2,1,1,1,1,2, , ,3,0,3,2,1,1
2015,13706250098,N,N77,N7730,4,5,209,1,831,44,0,0,0,0,0,44,19,25,1,44,19,25,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,0,2,2,0,2,2,1,1
2015,13706251094,G,G46,G4669,3,3,209,1,1585,8,0,0,0,0,0,8,3,5,1,8,3,5,1,2,2,1,2, , ,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2, , ,0,0,0,1,1,1
2015,13706268094,C,C17,C1702,1,5,209,1,6421,45,0,0,0,5,0,45,33,12,1,28,18,10,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2, , ,4,2,2,1,2,1
2015,13706274094,G,G46,G4669,3,4,209,1,649,24,0,0,0,0,0,24,16,8,1,24,16,8,1,1,2,1,2, , ,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2, , ,1,1,0,2,1,1
2015,13706277093,S,S94,S9491,4,1,224,2,0,2,0,0,0,0,0,2,1,1,1,2,1,1,1,2,2,2,2, , ,1,2,2,2,2,1,1,2,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13706281091,C,C10,C1071,1,4,209,1,987,20,0,0,0,0,0,20,13,7,1,20,13,7,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2, , ,0,0,0,2,1,1
2015,13706291096,C,C13,C1311,1,5,209,1,3768,15,0,0,0,0,0,14,6,8,1,14,6,8,1,2,2,1,2, , ,1,1,1,2,1,1,1,2,3,3,3,3,1,3,3,3,2,1,1,1,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,2,1,1
2015,13706297094,C,C20,C2022,1,4,209,1,2556,15,0,4,1,4,0,15,7,8,1,15,7,8,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,2,2,2,1,2,2,3,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,1,1
2015,13706300095,G,G46,G4659,3,5,209,1,169733,115,0,0,0,0,0,115,63,52,1,115,63,52,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2, , ,0,0,0,1,1,1
2015,13706318091,G,G46,G4663,3,2,209,2,0,7,7,0,0,0,0,7,2,5,1,7,2,5,1,2,2,2,1,75,2,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,1,1,1,2,2,2, , ,7,2,5,2,1,1
2015,13706321092,C,C22,C2220,1,5,209,2,0,13,0,0,5,0,0,18,6,12,1,15,6,9,1,2,2,1,1,20,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,1,1,1
2015,13706336090,I,I55,I5510,4,5,209,1,3662,120,0,47,10,5,0,124,84,40,1,80,65,15,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,1,3,3,1,3,3,3,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1
2015,13706339099,C,C23,C2394,1,4,209,1,11376,26,0,0,0,0,0,26,10,16,1,26,10,16,1,2,2,1,2, , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,0,1,1,0,1,1,1,1
2015,13706348098,C,C22,C2220,1,5,209,1,21274,67,0,0,0,0,0,65,20,45,1,65,20,45,1,2,2,1,2, , ,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,0,3,3,0,3,2,2,1
2015,13706352095,G,G47,G4771,3,5,209,1,18423,310,22,102,0,0,0,82,60,22,1,45,25,20,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,7,3,4,1,1,1
2015,13706355094,M,M69,M6910,4,2,117,2,0,6,0,0,0,0,0,6,6,0,1,6,6,0,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,1,1,0,2,2,1
2015,13706372096,C,C22,C2220,1,5,209,1,15802,12,0,12,22,0,0,34,7,27,1,34,7,27,1,2,2,1,1,80,100,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,0,1,1,0,1,1,1,1
2015,13706373092,M,M69,M6920,4,4,209,1,4940,3,0,0,0,0,1,27,17,10,1,27,17,10,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,3,2,3,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,0,1,1,0,1,1,2,1
2015,13706376091,C,C19,C1920,1,5,209,1,11714,40,0,0,17,0,0,45,21,24,1,45,21,24,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2, , ,0,0,0,1,1,1
2015,13706377098,C,C18,C1811,1,2,209,2,0,20,0,0,0,0,0,10,1,9,1,10,1,9,1,2,2,1,2, , ,1,1,1,2,1,1,1,2,3,3,3,3,3,3,3,3,1,1,2,1,2,2,2,2,1,1,2,2,1,1,0,1,1,0,1,1,2,1
2015,13706383098,G,G46,G4630,3,5,209,2,0,63,0,17,0,0,0,63,19,44,1,63,19,44,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,0,1,1,0,1,2,1,1
2015,13706393093,G,G46,G4651,3,5,209,1,42024,215,0,0,0,0,0,137,58,79,1,137,58,79,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13706400090,C,C25,C2511,1,3,209,2,0,10,0,0,0,0,0,7,4,3,1,7,4,3,1,2,2,1,2, , ,1,1,1,2,2,1,1,1,3,1,3,2,3,3,3,3,1,1,2,2,2,2,2,1,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13706410095,C,C22,C2220,1,5,209,2,0,6,0,0,0,0,0,4,4,0,1,4,4,0,1,2,2,1,2, , ,1,1,1,2,1,2,1,1,2,1,1,1,1,3,1,3,1,1,1,2,2,1,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13706417090,G,G47,G4772,3,4,117,1,134688,51,0,94,10,40,0,51,23,28,1,51,23,28,1,1,2,2,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2015,13706427095,C,C17,C1702,1,5,209,1,25877,57,0,0,0,0,0,56,30,26,1,56,30,26,1,2,2,1,2, , ,2, , , , , , , ,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2, , ,0,0,0,2,1,1
2015,13706431092,M,M71,M7110,4,5,209,2,0,0,0,0,0,0,0,0,0,0,2, , , , , , , , , , ,0,2,2,2,2,2,2,2, , , , , , , , ,2, , ,2,2,2,2,2,2,2,2,2,2,2, , ,0,0,0,2,2,1
2015,13706438097,C,C20,C2011,1,5,209,1,82175,32,0,2,8,3,0,37,15,22,1,23,11,12,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,3,3,1,1,2,1,3,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,0,1,1,0,1,2,1,1
2015,13706446090,C,C21,C2100,1,5,209,1,3851,89,0,0,0,0,0,61,49,12,1,61,49,12,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,2,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13706457091,N,N80,N8020,4,5,209,1,372317,350,0,140,130,44,25,280,185,95,1,280,185,95,1,2,2,1,2, , ,2, , , , , , , ,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,1,1,1,2,2,1,7,17,0,0,0,1,2,1
2015,13706463091,B,B07,B0729,2,4,101,2,0,26,0,0,0,0,0,26,8,18,1,26,8,18,1,2,2,2,2, , ,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13706469090,M,M73,M7310,4,4,209,1,8136,29,0,0,0,0,2,29,15,14,1,29,15,14,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,1,1,1
2015,13706475090,G,G47,G4730,3,2,209,2,0,5,0,0,0,0,0,5,3,2,1,5,3,2,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13706480093,I,I56,I5629,4,4,209,1,2653,16,0,0,0,0,1,16,8,8,1,16,8,8,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2, , ,0,0,0,2,1,1
2015,13706482096,M,M71,M7120,4,3,209,2,0,17,0,0,2,0,0,35,23,12,1,35,23,12,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13706497093,C,C22,C2220,1,4,209,2,0,9,0,0,0,0,3,9,5,4,1,9,5,4,1,2,2,1,2, , ,2, , , , , , , ,1,3,3,3,2,2,3,3,1,1,1,1,2,2,2,2,1,1,2,2,2,2, , ,3,1,2,1,2,1
2015,13706502097,I,I56,I5610,4,2,209,2,0,2,0,0,0,0,0,3,2,1,2, , , , , , , , , , ,0,2,2,2,2,2,2,2, , , , , , , , ,1, , ,2,2,2,2,2,2,2,2,2,2,2, , ,3,2,1,2,2,1
2015,13706539098,G,G46,G4690,3,5,117,1,146114,75,0,0,0,0,48,49,14,35,1,49,14,35,1,1,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,0,1,49,14,35,1,1,1
2015,13706542099,G,G46,G4641,3,4,209,1,3000,8,0,0,4,0,0,8,5,3,1,8,5,3,1,2,2,2,2, , ,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2, , ,0,0,0,1,2,1
2015,13706543095,C,C20,C2029,1,4,209,1,695,2,0,0,0,0,0,2,1,1,1,2,1,1,1,2,2,2,2, , ,2, , , , , , , ,3,1,1,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13706558092,I,I55,I5510,4,2,209,1,600,5,0,0,0,0,0,6,3,3,1,6,3,3,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,1,1,3,1,1,1,3,3,1,1,2,1,2,2,2,2,1,1,2,1,2,2, , ,0,0,0,1,2,1
2015,13706561093,G,G46,G4659,3,5,209,1,100000,150,0,0,40,0,0,142,51,91,1,142,51,91,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,0,3,5,1,4,1,1,1
2015,13706567091,J,J60,J6020,4,5,209,1,479790,231,0,0,0,0,0,212,106,106,1,120,75,45,1,2,2,1,1,1,0,1,1,1,2,1,1,1,2,1,3,3,3,3,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,7,10,3,7,1,2,1
2015,13706574098,C,C22,C2220,1,2,209,2,0,10,0,0,0,0,0,10,4,6,1,10,4,6,1,2,2,2,2, , ,1,2,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2, , ,0,0,0,1,2,1
2015,13706582091,C,C22,C2220,1,5,209,1,4800,23,1,23,0,1,0,23,10,13,1,23,10,13,1,2,2,1,1,20,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,2,2,1,1,2,2,2, , ,1,0,1,1,2,1
2015,13706583097,C,C11,C1104,1,5,209,1,94833,110,0,0,3,80,0,100,25,75,1,100,25,75,1,2,2,1,1,60,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2, , ,1,0,1,1,1,1
2015,13706589095,G,G46,G4649,3,3,209,1,10134,15,0,15,0,0,0,15,12,3,1,15,12,3,1,1,2,1,2, , ,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2, , ,1,0,1,1,1,1
2015,13706592096,C,C23,C2395,1,4,209,1,6408,17,0,0,0,0,0,17,6,11,1,17,6,11,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2, , ,0,0,0,1,1,1
2015,13706609096,C,C10,C1080,1,5,209,1,14564,102,0,0,91,0,0,136,69,67,1,136,69,67,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,0,1,1,0,1,1,2,1
2015,13706621096,C,C18,C1811,1,5,209,1,14833,65,0,0,0,0,0,65,25,40,1,65,25,40,1,2,2,1,2, , ,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,0,1,1,0,1,2,1
2015,13706631091,G,G46,G4663,3,2,209,1,1000,20,0,0,4,0,0,24,6,18,1,24,6,18,1,1,2,1,2, , ,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,0,1,1,0,1,2,1,1
2015,13706636093,G,G47,G4719,3,3,209,1,12140,20,8,0,0,5,0,31,25,6,1,31,25,6,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2, , ,0,0,0,2,2,1
2015,13706651092,G,G46,G4630,3,3,209,2,0,8,0,0,0,0,1,8,6,2,1,8,6,2,1,2,2,2,2, , ,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13706653095,C,C28,C2819,1,4,209,1,116,12,0,10,5,0,0,12,5,7,1,12,5,7,1,2,2,1,1,20,0,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2, , ,1,0,1,1,2,1
2015,13706658097,G,G45,G4530,3,4,209,1,31000,34,0,0,6,4,0,35,15,20,1,35,15,20,1,2,2,2,2, , ,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,0,1,1,0,1,1,1,1
2015,13706659093,S,S96,S9603,4,5,209,1,40498,180,0,0,16,0,0,190,130,60,1,102,66,36,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,11,14,3,11,1,1,1
2015,13706667096,G,G47,G4730,3,5,209,1,272856,105,0,50,10,0,0,115,70,45,1,115,70,45,1,2,2,2,2, , ,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,0,1,2,0,2,1,1,1
2015,13706690098,C,C10,C1030,1,5,209,1,25862,90,4,3,8,0,0,103,23,80,1,71,23,48,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,3,3,1,2,3,3,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,3,1,2,1,1,1
2015,13706695090,G,G46,G4649,3,5,209,1,250000,45,0,25,26,20,0,76,56,20,1,76,56,20,1,1,1,1,1,0,30,1,1,1,1,2,1,1,1,2,3,3,3,3,3,3,3,1,1,2,1,2,1,2,2,2,1,2,1,2,1,0,2,4,0,4,1,1,1
2015,13706697092,G,G46,G4630,3,5,209,1,2901,23,0,6,0,0,0,20,7,13,1,20,7,13,1,1,2,2,2, , ,1,2,1,2,1,1,1,2,3,3,3,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2, , ,1,0,1,1,1,1
2015,13706715091,G,G46,G4661,3,5,209,1,7802,16,0,0,11,1,2,28,5,23,1,28,5,23,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,1,1
2015,13706726092,C,C27,C2750,1,5,209,1,97650,138,0,75,135,0,0,273,116,157,1,149,68,81,1,1,2,1,2, , ,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,0,3,3,0,3,1,1,1
2015,13706731096,G,G46,G4630,3,5,209,1,11842,60,0,0,0,6,0,56,32,24,1,22,22,0,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,1,1,1
2015,13706732092,I,I55,I5510,4,4,209,1,2000,52,0,0,17,0,0,69,30,39,1,69,30,39,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,0,2,2,0,2,2,2,1
2015,13706737094,C,C27,C2740,1,4,209,1,429,9,0,0,0,0,0,9,3,6,1,9,3,6,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2, , ,0,0,0,1,1,1
2015,13706743094,C,C22,C2220,1,5,209,1,4059,17,0,8,1,0,0,17,4,13,1,17,4,13,2,2,1,1,2, , ,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,1,2,1
2015,13706754096,J,J61,J6110,4,5,209,1,982416,500,0,300,700,700,0,2328,279,2049,1,2328,279,2049,1,1,2,1,1,15,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,3,5,8,3,5,1,1,1
2015,13706756099,G,G46,G4659,3,4,209,1,25000,5000,0,0,0,0,0,40,8,32,1,40,8,32,1,2,2,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2, , ,23,3,20,1,1,1
2015,13706778092,G,G47,G4730,3,5,209,1,4322,115,38,0,0,0,0,115,44,71,1,115,44,71,1,1,2,1,2, , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,9,10,1,9,1,2,1
2015,13706801094,C,C22,C2220,1,2,209,1,19950,4,0,2,0,3,0,6,4,2,1,6,4,2,1,2,2,2,2, , ,1,2,2,2,2,1,1,2,3,1,1,3,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,1,2,1
2015,13706828090,C,C11,C1103,1,5,209,1,188218,115,10,60,35,2,0,153,32,121,1,153,32,121,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,0,2,2,0,2,2,1,1
2015,13706830094,C,C24,C2410,1,5,209,1,60000,150,0,0,0,20,0,150,52,98,1,90,40,50,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,4,7,2,5,1,1,1
2015,13706831091,G,G47,G4730,3,2,209,1,14400,1,0,0,1,2,0,4,2,2,1,2,1,1,1,2,2,2,2, , ,1,2,2,2,2,2,1,2,1,1,1,3,3,3,3,3,1,1,2,2,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,1,2,1
2015,13706834090,C,C22,C2220,1,5,209,1,3620,21,0,0,0,13,0,19,13,6,1,19,13,6,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2, , ,19,13,6,2,1,1
2015,13706845091,G,G47,G4730,3,3,117,1,2803,4,0,0,0,0,0,4,1,3,1,4,1,3,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,0,1,1,0,1,2,2,1
2015,13706847094,G,G47,G4730,3,2,224,2,0,5,0,0,0,0,0,12,2,10,1,2,2,0,1,2,2,2,2, , ,1,1,1,1,2,1,1,2,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,0,0,0,1,2,1
